"siliceous"|"6815865"|"5342804"
"siliceous"|"6815892"|"5342848"
"siliceous"|"6815883"|"5342829"
"siliceous"|"6815925"|"5342820"
"siliceous"|"6815917"|"5342840"
"siliceous"|"6815904"|"5342843"
"siliceous"|"6815890"|"5342821"
"siliceous"|"6815931"|"5342837"
"siliceous"|"6815862"|"5342802"
"mixed"|"6815887"|"5342819"
"siliceous"|"6815911"|"5342810"
"siliceous"|"6815922"|"5342805"
"siliceous"|"6815909"|"5342834"
"siliceous"|"6815933"|"5342826"
"siliceous"|"6815864"|"5342816"
"mixed"|"6815893"|"5342823"
"siliceous"|"6815876"|"5342850"
"siliceous"|"6815898"|"5342801"
"not used"|"6815875"|"5342849"
"mixed"|"6815873"|"5342835"
"mixed"|"6815912"|"5342836"
"siliceous"|"6815867"|"5342818"
"siliceous"|"6815878"|"5342839"
"siliceous"|"6815863"|"5342841"
"not used"|"6815927"|"5342847"
"siliceous"|"6815869"|"5342845"
"siliceous"|"6815895"|"5342812"
"mixed"|"6815900"|"5342815"
"mixed"|"6815915"|"5342813"
"siliceous"|"6815923"|"5342806"
"siliceous"|"6815924"|"5342832"
"siliceous"|"6815888"|"5342807"
"siliceous"|"6815902"|"5342842"
"siliceous"|"6815886"|"5342831"
"siliceous"|"6815872"|"5342809"
"siliceous"|"6815914"|"5342825"
"siliceous"|"6815918"|"5342828"
"siliceous"|"6815905"|"5342844"
"siliceous"|"6815891"|"5342822"
"mixed"|"6815880"|"5342814"
"siliceous"|"6815908"|"5342833"
"siliceous"|"6815932"|"5342838"
"mixed"|"6815866"|"5342817"
"mixed"|"6815926"|"5342846"
"mixed"|"6815894"|"5342811"
"mixed"|"6815896"|"5342851"
"mixed"|"6815899"|"5342827"
"mixed"|"6815901"|"5342803"
"siliceous"|"6815885"|"5342830"
"siliceous"|"6815871"|"5342808"
"siliceous"|"6815913"|"5342824"
