"CL-ML"|"No "|"18950545"|"36688363"
"ML"|"No "|"18950545"|"36688503"
"SC-SM"|"Yes"|"18950545"|"36688643"
"ML"|"No "|"18950546"|"36688364"
"SC"|"No "|"18950546"|"36688504"
"SM"|"Yes"|"18950546"|"36688644"
"CL"|"No "|"18950546"|"36688783"
"ML"|"Yes"|"18950547"|"36688365"
"SC-SM"|"No "|"18950547"|"36688505"
"SM"|"No "|"18950547"|"36688645"
"CL-ML"|"No "|"18950547"|"36688784"
"CL"|"Yes"|"18950548"|"36688366"
"SC"|"No "|"18950548"|"36688506"
"CH"|"No "|"18950548"|"36688785"
"SC-SM"|"No "|"18950549"|"36688646"
"SM"|"Yes"|"18950549"|"36688786"
"SC-SM"|"Yes"|"18950550"|"36688367"
"SM"|"No "|"18950550"|"36688507"
"ML"|"Yes"|"18950551"|"36688647"
"SC-SM"|"No "|"18950551"|"36688787"
"CL"|"No "|"18950552"|"36688368"
"SC"|"Yes"|"18950552"|"36688508"
"SC-SM"|"Yes"|"18950553"|"36688369"
"CL-ML"|"No "|"18950553"|"36688509"
"ML"|"No "|"18950553"|"36688648"
"SM"|"No "|"18950553"|"36688788"
"GM"|"No "|"18950554"|"36688370"
"GP"|"Yes"|"18950554"|"36688649"
"GW"|"No "|"18950554"|"36688789"
"SC"|"Yes"|"18950555"|"36688510"
"SM"|"No "|"18950555"|"36688650"
"CL"|"Yes"|"18950556"|"36688371"
"SC"|"No "|"18950556"|"36688790"
"SM"|"No "|"18950557"|"36688511"
"SP"|"No "|"18950557"|"36688651"
"SP-SM"|"Yes"|"18950557"|"36688791"
"SC-SM"|"No "|"18950558"|"36688372"
"SM"|"Yes"|"18950558"|"36688512"
"SC"|"No "|"18950559"|"36688373"
"SC-SM"|"No "|"18950559"|"36688513"
"CL"|"Yes"|"18950559"|"36688652"
"CL-ML"|"No "|"18950559"|"36688792"
"MH"|"No "|"18950560"|"36688793"
"OH"|"No "|"18950560"|"36688654"
"CH"|"No "|"18950560"|"36688653"
"OL"|"No "|"18950560"|"36688514"
"ML"|"Yes"|"18950560"|"36688374"
"SC-SM"|"No "|"18950561"|"36688375"
"SM"|"No "|"18950561"|"36688515"
"SC"|"Yes"|"18950561"|"36688794"
"SC-SM"|"No "|"18950562"|"36688376"
"SM"|"Yes"|"18950562"|"36688516"
"CL-ML"|"No "|"18950562"|"36688655"
"ML"|"No "|"18950562"|"36688795"
"SC"|"No "|"18950563"|"36688796"
"CL"|"Yes"|"18950563"|"36688656"
"SM"|"Yes"|"18950564"|"36688377"
"CL"|"No "|"18950565"|"36688517"
"SC"|"Yes"|"18950565"|"36688657"
"SM"|"No "|"18950566"|"36688378"
"SC-SM"|"Yes"|"18950566"|"36688518"
"CL-ML"|"No "|"18950566"|"36688658"
"ML"|"No "|"18950566"|"36688797"
"GW"|"No "|"18950567"|"36688379"
"GM"|"No "|"18950567"|"36688519"
"GP"|"Yes"|"18950567"|"36688798"
"SC"|"Yes"|"18950568"|"36688799"
"SM"|"No "|"18950568"|"36688659"
"CL"|"Yes"|"18950569"|"36688380"
"SC"|"No "|"18950569"|"36688520"
"SP-SM"|"Yes"|"18950570"|"36688381"
"SM"|"No "|"18950570"|"36688660"
"SP"|"No "|"18950570"|"36688800"
"SM"|"Yes"|"18950571"|"36688661"
"SC"|"No "|"18950571"|"36688521"
"SM"|"Yes"|"18950572"|"36688801"
"SM"|"Yes"|"18950573"|"36688382"
"SM"|"No "|"18950574"|"36688802"
"SC-SM"|"No "|"18950574"|"36688662"
"SC"|"Yes"|"18950574"|"36688522"
"CL-ML"|"No "|"18950575"|"36688383"
"ML"|"No "|"18950575"|"36688523"
"SC-SM"|"No "|"18950575"|"36688663"
"SM"|"Yes"|"18950575"|"36688803"
"CL"|"Yes"|"18950576"|"36688384"
"SC"|"No "|"18950576"|"36688524"
"SM"|"Yes"|"18950577"|"36688664"
"SC"|"Yes"|"18950578"|"36688385"
"CL"|"No "|"18950578"|"36688804"
"SC-SM"|"Yes"|"18950579"|"36688805"
"SM"|"No "|"18950579"|"36688665"
"ML"|"No "|"18950579"|"36688525"
"CL-ML"|"No "|"18950579"|"36688386"
"GP"|"Yes"|"18950580"|"36688526"
"GW"|"No "|"18950580"|"36688666"
"GM"|"No "|"18950580"|"36688806"
"CL"|"No "|"18950581"|"36688387"
"CL-ML"|"No "|"18950581"|"36688527"
"ML"|"Yes"|"18950581"|"36688667"
"SW-SM"|"No "|"18950582"|"36688808"
"CL"|"No "|"18950582"|"36688807"
"SC-SM"|"No "|"18950582"|"36688668"
