"Udic"|"6815865"|"1566642"
"Aquic"|"6815892"|"1566684"
"Aquic"|"6815883"|"1566666"
"Udic"|"6815925"|"1566658"
"Udic"|"6815917"|"1566676"
"Udic"|"6815904"|"1566679"
"Udic"|"6815890"|"1566659"
"Udic"|"6815931"|"1566662"
"Udic"|"6815862"|"1566640"
"Aquic"|"6815887"|"1566657"
"Aquic"|"6815911"|"1566648"
"Aquic"|"6815922"|"1566643"
"Aquic"|"6815909"|"1566671"
"Aquic"|"6815933"|"1566687"
"Aquic"|"6815864"|"1566654"
"Aquic"|"6815893"|"1566661"
"Udic"|"6815898"|"1566639"
"Udic"|"6815875"|"1566673"
"Aquic"|"6815873"|"1566672"
"Udic"|"6815867"|"1566656"
"Aquic"|"6815878"|"1566651"
"Udic"|"6815863"|"1566677"
"Udic"|"6815927"|"1566683"
"Aquic"|"6815869"|"1566681"
"Peraquic"|"6815895"|"1566674"
"Aquic"|"6815900"|"1566653"
"Aquic"|"6815915"|"1566675"
"Udic"|"6815923"|"1566644"
"Aquic"|"6815924"|"1566669"
"Aquic"|"6815888"|"1566645"
"Aquic"|"6815902"|"1566678"
"Udic"|"6815886"|"1566668"
"Udic"|"6815872"|"1566647"
"Udic"|"6815914"|"1566686"
"Udic"|"6815918"|"1566665"
"Udic"|"6815905"|"1566680"
"Udic"|"6815891"|"1566660"
"Udic"|"6815880"|"1566652"
"Udic"|"6815908"|"1566670"
"Udic"|"6815932"|"1566650"
"Udic"|"6815866"|"1566655"
"Udic"|"6815926"|"1566682"
"Udic"|"6815894"|"1566685"
"Aquic"|"6815896"|"1566663"
"Udic"|"6815899"|"1566664"
"Aquic"|"6815901"|"1566641"
"Udic"|"6815885"|"1566667"
"Udic"|"6815871"|"1566646"
"Udic"|"6815913"|"1566649"
