0|0|0|200|200|200|"Wet"|"64443688"|"37040199"
0|0|0|200|200|200|"Wet"|"64443689"|"37040349"
100|150|200|200|200|200|"Moist"|"64443691"|"37040200"
0|0|0|91|114|137|"Moist"|"64443691"|"37040499"
91|114|137|100|150|200|"Wet"|"64443691"|"37040649"
100|150|200|200|200|200|"Moist"|"64443692"|"37040350"
0|0|0|91|114|137|"Moist"|"64443692"|"37040500"
91|114|137|100|150|200|"Wet"|"64443692"|"37040650"
0|0|0|61|76|91|"Moist"|"64443695"|"37040201"
61|76|91|200|200|200|"Wet"|"64443695"|"37040351"
0|0|0|46|61|76|"Moist"|"64443700"|"37040501"
46|61|76|200|200|200|"Wet"|"64443700"|"37040651"
0|0|0|46|61|76|"Moist"|"64443703"|"37040202"
46|61|76|200|200|200|"Wet"|"64443703"|"37040352"
0|0|0|0|15|30|"Moist"|"64443712"|"37040502"
0|15|30|200|200|200|"Wet"|"64443712"|"37040652"
0|0|0|15|31|46|"Moist"|"64443715"|"37040203"
15|31|46|200|200|200|"Wet"|"64443715"|"37040353"
0|0|0|0|15|30|"Moist"|"64443718"|"37040503"
0|15|30|200|200|200|"Wet"|"64443718"|"37040653"
0|0|0|0|15|30|"Moist"|"64443721"|"37040204"
0|15|30|200|200|200|"Wet"|"64443721"|"37040354"
0|0|0|200|200|200|"Wet"|"64443724"|"37040504"
0|0|0|200|200|200|"Wet"|"64443725"|"37040654"
0|0|0|0|15|30|"Moist"|"64443727"|"37040205"
0|15|30|200|200|200|"Wet"|"64443727"|"37040355"
0|0|0|0|15|30|"Moist"|"64443728"|"37040505"
0|15|30|200|200|200|"Wet"|"64443728"|"37040655"
0|0|0|0|15|30|"Moist"|"64443729"|"37040206"
0|15|30|200|200|200|"Wet"|"64443729"|"37040356"
0|0|0|0|15|30|"Moist"|"64443730"|"37040506"
0|15|30|200|200|200|"Wet"|"64443730"|"37040656"
0|0|0|0|15|30|"Moist"|"64443733"|"37040207"
0|15|30|200|200|200|"Wet"|"64443733"|"37040357"
0|0|0|122|137|152|"Moist"|"64443737"|"37040507"
122|137|152|200|200|200|"Wet"|"64443737"|"37040657"
0|0|0|46|69|91|"Moist"|"64443740"|"37040208"
46|69|91|200|200|200|"Wet"|"64443740"|"37040358"
100|150|200|200|200|200|"Moist"|"64443742"|"37040209"
0|0|0|91|114|137|"Moist"|"64443742"|"37040508"
91|114|137|100|150|200|"Wet"|"64443742"|"37040658"
0|0|0|61|76|91|"Moist"|"64443745"|"37040359"
61|76|91|200|200|200|"Wet"|"64443745"|"37040509"
122|137|152|200|200|200|"Wet"|"64443748"|"37040210"
0|0|0|122|137|152|"Moist"|"64443748"|"37040659"
0|0|0|46|61|76|"Moist"|"64443752"|"37040360"
46|61|76|200|200|200|"Wet"|"64443752"|"37040510"
46|61|76|200|200|200|"Wet"|"64443754"|"37040211"
0|0|0|46|61|76|"Moist"|"64443754"|"37040660"
0|0|0|15|31|46|"Moist"|"64443763"|"37040361"
15|31|46|200|200|200|"Wet"|"64443763"|"37040511"
15|31|46|200|200|200|"Wet"|"64443764"|"37040212"
0|0|0|15|31|46|"Moist"|"64443764"|"37040661"
0|0|0|15|31|46||"64443765"|"37040362"
15|31|46|183|183|183|"Wet"|"64443765"|"37040512"
0|15|30|200|200|200|"Wet"|"64443766"|"37040213"
0|0|0|0|15|30|"Moist"|"64443766"|"37040662"
0|0|0|0|15|30|"Moist"|"64443769"|"37040363"
0|15|30|200|200|200|"Wet"|"64443769"|"37040513"
0|15|30|200|200|200|"Wet"|"64443772"|"37040214"
0|0|0|0|15|30|"Moist"|"64443772"|"37040663"
0|0|0|200|200|200|"Wet"|"64443775"|"37040364"
0|0|0|200|200|200|"Wet"|"64443776"|"37040514"
0|15|30|200|200|200|"Wet"|"64443778"|"37040215"
0|0|0|0|15|30|"Moist"|"64443778"|"37040664"
0|0|0|0|15|30|"Moist"|"64443779"|"37040365"
