0|0|0|0|15|30|"Moist"|"81205073"|"46284220"
0|15|30|183|183|183|"Wet"|"81205073"|"46284221"
0|0|0|0|15|30|"Moist"|"81205075"|"46284222"
0|15|30|183|183|183|"Wet"|"81205075"|"46284223"
0|0|0|0|15|30|"Moist"|"81205076"|"46284224"
0|15|30|183|183|183|"Wet"|"81205076"|"46284225"
0|0|0|0|15|30|"Moist"|"81205077"|"46284226"
0|15|30|183|183|183|"Wet"|"81205077"|"46284227"
0|0|0|0|15|30|"Moist"|"81205080"|"46284228"
0|15|30|183|183|183|"Wet"|"81205080"|"46284229"
0|0|0|30|37|46|"Moist"|"81205097"|"46284230"
30|37|46|183|183|183|"Wet"|"81205097"|"46284231"
0|0|0|30|37|46|"Moist"|"81205100"|"46284232"
30|37|46|183|183|183|"Wet"|"81205100"|"46284233"
0|0|0|30|37|46|"Moist"|"81205101"|"46284234"
30|37|46|183|183|183|"Wet"|"81205101"|"46284235"
0|0|0|30|37|46|"Moist"|"81205104"|"46284236"
30|37|46|183|183|183|"Wet"|"81205104"|"46284237"
0|0|0|30|37|46|"Moist"|"81205105"|"46284238"
30|37|46|183|183|183|"Wet"|"81205105"|"46284239"
0|0|0|122|153|183|"Moist"|"81205133"|"46284240"
122|153|183|183|183|183|"Wet"|"81205133"|"46284241"
0|0|0|122|153|183|"Moist"|"81205135"|"46284242"
122|153|183|183|183|183|"Wet"|"81205135"|"46284243"
0|0|0|122|153|183|"Moist"|"81205136"|"46284244"
122|153|183|183|183|183|"Wet"|"81205136"|"46284245"
0|0|0|122|153|183|"Moist"|"81205137"|"46284246"
122|153|183|183|183|183|"Wet"|"81205137"|"46284247"
0|0|0|122|153|183|"Moist"|"81205140"|"46284248"
122|153|183|183|183|183|"Wet"|"81205140"|"46284249"
0|0|0|122|153|183|"Moist"|"81205142"|"46284250"
122|153|183|183|183|183|"Wet"|"81205142"|"46284251"
0|0|0|30|38|46|"Moist"|"81205145"|"46284252"
30|38|46|183|183|183|"Wet"|"81205145"|"46284253"
0|0|0|30|38|46|"Moist"|"81205147"|"46284254"
30|38|46|183|183|183|"Wet"|"81205147"|"46284255"
0|0|0|30|38|46|"Moist"|"81205148"|"46284256"
30|38|46|183|183|183|"Wet"|"81205148"|"46284257"
0|0|0|30|38|46|"Moist"|"81205149"|"46284258"
30|38|46|183|183|183|"Wet"|"81205149"|"46284259"
0|0|0|30|38|46|"Moist"|"81205152"|"46284260"
30|38|46|183|183|183|"Wet"|"81205152"|"46284261"
0|0|0|30|38|46|"Moist"|"81205154"|"46284262"
30|38|46|183|183|183|"Wet"|"81205154"|"46284263"
0|0|0|30|60|91|"Moist"|"81205169"|"46284264"
30|60|91|183|183|183|"Wet"|"81205169"|"46284265"
0|0|0|30|60|91|"Moist"|"81205171"|"46284266"
30|60|91|183|183|183|"Wet"|"81205171"|"46284267"
0|0|0|30|60|91|"Moist"|"81205172"|"46284268"
30|60|91|183|183|183|"Wet"|"81205172"|"46284269"
0|0|0|30|60|91|"Moist"|"81205173"|"46284270"
30|60|91|183|183|183|"Wet"|"81205173"|"46284271"
0|0|0|30|60|91|"Moist"|"81205176"|"46284272"
30|60|91|183|183|183|"Wet"|"81205176"|"46284273"
0|0|0|30|60|91|"Moist"|"81205177"|"46284274"
30|60|91|183|183|183|"Wet"|"81205177"|"46284275"
0|0|0|30|60|91|"Moist"|"81205178"|"46284276"
30|60|91|183|183|183|"Wet"|"81205178"|"46284277"
0|0|0|0|8|15|"Moist"|"81205181"|"46284278"
0|8|15|183|183|183|"Wet"|"81205181"|"46284279"
0|0|0|0|8|15|"Moist"|"81205182"|"46284280"
0|8|15|183|183|183|"Wet"|"81205182"|"46284281"
0|0|0|0|8|15|"Moist"|"81205183"|"46284282"
0|8|15|183|183|183|"Wet"|"81205183"|"46284283"
0|8|15|183|183|183|"Wet"|"81205184"|"46284285"
0|0|0|0|8|15|"Moist"|"81205184"|"46284284"
0|0|0|0|8|15|"Moist"|"81205185"|"46284286"
0|8|15|183|183|183|"Wet"|"81205185"|"46284287"
0|0|0|0|8|15|"Moist"|"81205186"|"46284288"
0|8|15|183|183|183|"Wet"|"81205186"|"46284289"
0|0|0|0|8|15|"Moist"|"81205187"|"46284290"
0|8|15|183|183|183|"Wet"|"81205187"|"46284291"
0|0|0|0|8|15|"Moist"|"81205188"|"46284292"
0|8|15|183|183|183|"Wet"|"81205188"|"46284293"
0|0|0|0|8|15|"Moist"|"81205189"|"46284294"
0|8|15|183|183|183|"Wet"|"81205189"|"46284295"
0|0|0|0|8|15|"Moist"|"81205190"|"46284296"
0|8|15|183|183|183|"Wet"|"81205190"|"46284297"
0|0|0|0|8|15|"Moist"|"81205191"|"46284298"
0|8|15|183|183|183|"Wet"|"81205191"|"46284299"
0|0|0|0|8|15|"Moist"|"81205192"|"46284300"
0|8|15|183|183|183|"Wet"|"81205192"|"46284301"
0|0|0|183|183|183|"Wet"|"81205193"|"46284302"
0|0|0|183|183|183|"Wet"|"81205194"|"46284303"
0|0|0|183|183|183|"Wet"|"81205195"|"46284304"
0|0|0|183|183|183|"Wet"|"81205196"|"46284305"
0|0|0|183|183|183|"Wet"|"81205197"|"46284306"
0|0|0|183|183|183|"Wet"|"81205198"|"46284307"
0|0|0|183|183|183|"Wet"|"81205199"|"46284308"
0|0|0|183|183|183|"Wet"|"81205200"|"46284309"
0|0|0|183|183|183|"Wet"|"81205201"|"46284310"
0|0|0|183|183|183|"Wet"|"81205202"|"46284311"
0|0|0|183|183|183|"Wet"|"81205203"|"46284312"
0|0|0|183|183|183|"Wet"|"81205204"|"46284313"
0|0|0|30|38|46|"Moist"|"81205205"|"46284314"
30|38|46|183|183|183|"Wet"|"81205205"|"46284315"
