"mixed"|"6035186"|"4738017"
"mixed"|"6035197"|"4737950"
"mixed"|"6035259"|"4738002"
"mixed"|"6035337"|"4737915"
"mixed"|"6035309"|"4738005"
"mixed"|"6035331"|"4737986"
"mixed"|"6035229"|"4737900"
"mixed"|"6035258"|"4738039"
"mixed"|"6035289"|"4738026"
"mixed"|"6035300"|"4737921"
"mixed"|"6035180"|"4737898"
"mixed"|"6035252"|"4738033"
"mixed"|"6035189"|"4738020"
"mixed"|"6035275"|"4737939"
"mixed"|"6035312"|"4737970"
"mixed"|"6035360"|"4738011"
"mixed"|"6035195"|"4738024"
"mixed"|"6035278"|"4737942"
"mixed"|"6035292"|"4738029"
"mixed"|"6035326"|"4737983"
"mixed"|"6035339"|"4737993"
"mixed"|"6035307"|"4738003"
"mixed"|"6035198"|"4737951"
"mixed"|"6035250"|"4738031"
"mixed"|"6035256"|"4738037"
"not used"|"6035273"|"4737937"
"mixed"|"6035231"|"4737902"
"mixed"|"6035305"|"4738040"
"mixed"|"6035315"|"4737973"
"mixed"|"6035354"|"4738043"
"mixed"|"6035282"|"4737907"
"mixed"|"6035320"|"4737977"
"mixed"|"6035185"|"4738016"
"mixed"|"6035202"|"4737916"
"mixed"|"6035241"|"4737910"
"mixed"|"6035313"|"4737971"
"mixed"|"6035333"|"4737911"
"mixed"|"6035214"|"4737965"
"mixed"|"6035247"|"4737992"
"mixed"|"6035279"|"4737943"
"mixed"|"6035325"|"4737982"
"mixed"|"6035179"|"4737897"
"mixed"|"6035183"|"4738014"
"mixed"|"6035246"|"4737991"
"mixed"|"6035251"|"4738032"
"mixed"|"6035199"|"4737952"
"mixed"|"6035217"|"4737928"
"mixed"|"6035348"|"4737963"
"mixed"|"6035349"|"4737964"
"mixed"|"6035212"|"4738001"
"mixed"|"6035270"|"4737935"
"not used"|"6035274"|"4737938"
"mixed"|"6035353"|"4738042"
"mixed"|"6035356"|"4738007"
"mixed"|"6035240"|"4737909"
"mixed"|"6035301"|"4737922"
"mixed"|"6035237"|"4737984"
"mixed"|"6035302"|"4737923"
"mixed"|"6035318"|"4737975"
"mixed"|"6035342"|"4737957"
"mixed"|"6035357"|"4738008"
"mixed"|"6035239"|"4737908"
"mixed"|"6035319"|"4737976"
"mixed"|"6035358"|"4738009"
"mixed"|"6035209"|"4737998"
"mixed"|"6035322"|"4737979"
"mixed"|"6035323"|"4737980"
"mixed"|"6035350"|"4737926"
"mixed"|"6035208"|"4737997"
"mixed"|"6035210"|"4737999"
"mixed"|"6035266"|"4737931"
"mixed"|"6035269"|"4737934"
"mixed"|"6035207"|"4737996"
"mixed"|"6035244"|"4737989"
"mixed"|"6035324"|"4737981"
"mixed"|"6035245"|"4737990"
"mixed"|"6035271"|"4737974"
"mixed"|"6035264"|"4737968"
"mixed"|"6035346"|"4737961"
"mixed"|"6035347"|"4737962"
"mixed"|"6035184"|"4738015"
"mixed"|"6035222"|"4738047"
"mixed"|"6035188"|"4738019"
"mixed"|"6035221"|"4738046"
"mixed"|"6035287"|"4737949"
"not used"|"6035332"|"4737987"
"not used"|"6035233"|"4737904"
"mixed"|"6035253"|"4738034"
"mixed"|"6035335"|"4737913"
"mixed"|"6035187"|"4738018"
"not used"|"6035230"|"4737901"
"mixed"|"6035291"|"4738028"
"mixed"|"6035211"|"4738000"
"mixed"|"6035225"|"4737936"
"mixed"|"6035243"|"4737988"
"mixed"|"6035254"|"4738035"
"mixed"|"6035267"|"4737932"
"not used"|"6035310"|"4738006"
"mixed"|"6035338"|"4738030"
"mixed"|"6035268"|"4737933"
"mixed"|"6035276"|"4737940"
"mixed"|"6035311"|"4737969"
"mixed"|"6035345"|"4737960"
"not used"|"6035194"|"4738023"
"mixed"|"6035220"|"4738045"
"mixed"|"6035235"|"4737906"
"mixed"|"6035297"|"4737918"
"not used"|"6035236"|"4738021"
"mixed"|"6035299"|"4737920"
"mixed"|"6035355"|"4738044"
"mixed"|"6035321"|"4737978"
"mixed"|"6035218"|"4737929"
"mixed"|"6035344"|"4737959"
"mixed"|"6035232"|"4737903"
"mixed"|"6035234"|"4737905"
"mixed"|"6035262"|"4737966"
"mixed"|"6035281"|"4737945"
"mixed"|"6035248"|"4737955"
"mixed"|"6035296"|"4737917"
"mixed"|"6035336"|"4737914"
"mixed"|"6035257"|"4738038"
"mixed"|"6035285"|"4737947"
"mixed"|"6035286"|"4737948"
"mixed"|"6035205"|"4737994"
"mixed"|"6035206"|"4737995"
"mixed"|"6035314"|"4737972"
"mixed"|"6035216"|"4737927"
"mixed"|"6035316"|"4738012"
"mixed"|"6035201"|"4737954"
"mixed"|"6035228"|"4737899"
"mixed"|"6035280"|"4737944"
"mixed"|"6035334"|"4737912"
"mixed"|"6035200"|"4737953"
"mixed"|"6035242"|"4738025"
"mixed"|"6035352"|"4738041"
"mixed"|"6035182"|"4738013"
"mixed"|"6035308"|"4738004"
"mixed"|"6035193"|"4738022"
"mixed"|"6035219"|"4737930"
"mixed"|"6035277"|"4737941"
"mixed"|"6035303"|"4737924"
"mixed"|"6035343"|"4737958"
"mixed"|"6035223"|"4738048"
"mixed"|"6035263"|"4737967"
"mixed"|"6035330"|"4737985"
"mixed"|"6035341"|"4737956"
"mixed"|"6035290"|"4738027"
"not used"|"6035298"|"4737919"
"mixed"|"6035359"|"4738010"
"mixed"|"6035224"|"4738049"
"mixed"|"6035255"|"4738036"
"mixed"|"6035304"|"4737925"
"mixed"|"6035327"|"4737946"
