"2"|"6035179"|"1217428"
"2"|"6035182"|"1217429"
"2"|"6035183"|"1217430"
"2"|"6035186"|"1217536"
"2"|"6035187"|"1217537"
"2"|"6035188"|"1217434"
"2"|"6035189"|"1217435"
"3"|"6035190"|"1217471"
"2"|"6035190"|"1217436"
"3"|"6035191"|"1217507"
"2"|"6035191"|"1217472"
"1"|"6035194"|"1217543"
"3"|"6035194"|"1217508"
"2"|"6035195"|"1217509"
"2"|"6035197"|"1217440"
"2"|"6035198"|"1217441"
"2"|"6035199"|"1217477"
"2"|"6035200"|"1217478"
"2"|"6035201"|"1217479"
"2"|"6035205"|"1217481"
"2"|"6035206"|"1217482"
"2"|"6035208"|"1217553"
"2"|"6035209"|"1217554"
"2"|"6035210"|"1217555"
"2"|"6035211"|"1217556"
"2"|"6035212"|"1217557"
"2"|"6035213"|"1217558"
"3"|"6035213"|"1217454"
"2"|"6035214"|"1217559"
"2"|"6035216"|"1217490"
"2"|"6035217"|"1217526"
"2"|"6035220"|"1217458"
"2"|"6035221"|"1217459"
"2"|"6035222"|"1217460"
"2"|"6035223"|"1217461"
"2"|"6035224"|"1217462"
"2"|"6035225"|"1217463"
"2"|"6035228"|"1217464"
"2"|"6035229"|"1217465"
"2"|"6035231"|"1217431"
"2"|"6035232"|"1217432"
"1"|"6035233"|"1217468"
"4"|"6035233"|"1217433"
"2"|"6035234"|"1217469"
"2"|"6035235"|"1217470"
"4"|"6035236"|"1217541"
"1"|"6035236"|"1217506"
"2"|"6035239"|"1217542"
"2"|"6035243"|"1217475"
"2"|"6035244"|"1217476"
"2"|"6035245"|"1217512"
"2"|"6035246"|"1217513"
"2"|"6035247"|"1217514"
"2"|"6035251"|"1217516"
"2"|"6035252"|"1217517"
"2"|"6035253"|"1217552"
"4"|"6035253"|"1217448"
"2"|"6035254"|"1217449"
"2"|"6035255"|"1217450"
"2"|"6035256"|"1217451"
"2"|"6035257"|"1217452"
"2"|"6035258"|"1217453"
"2"|"6035259"|"1217489"
"2"|"6035262"|"1217525"
"2"|"6035263"|"1217561"
"2"|"6035266"|"1217493"
"2"|"6035267"|"1217494"
"2"|"6035268"|"1217495"
"2"|"6035269"|"1217496"
"4"|"6035270"|"1217532"
"2"|"6035270"|"1217497"
"1"|"6035274"|"1217534"
"4"|"6035274"|"1217499"
"2"|"6035275"|"1217500"
"2"|"6035276"|"1217535"
"2"|"6035277"|"1217466"
"2"|"6035278"|"1217467"
"2"|"6035279"|"1217503"
"2"|"6035280"|"1217504"
"2"|"6035281"|"1217505"
"2"|"6035285"|"1217438"
"2"|"6035286"|"1217439"
"2"|"6035289"|"1217510"
"2"|"6035290"|"1217511"
"2"|"6035291"|"1217547"
"2"|"6035292"|"1217548"
"2"|"6035293"|"1217549"
"3"|"6035293"|"1217445"
"2"|"6035296"|"1217550"
"3"|"6035297"|"1217551"
"1"|"6035297"|"1217447"
"4"|"6035299"|"1217518"
"1"|"6035299"|"1217483"
"2"|"6035300"|"1217484"
"2"|"6035301"|"1217485"
"2"|"6035302"|"1217486"
"2"|"6035303"|"1217487"
"2"|"6035304"|"1217488"
"2"|"6035308"|"1217560"
"4"|"6035310"|"1217492"
"1"|"6035310"|"1217457"
"2"|"6035311"|"1217527"
"2"|"6035312"|"1217528"
"2"|"6035313"|"1217529"
"2"|"6035314"|"1217530"
"2"|"6035315"|"1217531"
"2"|"6035316"|"1217498"
"2"|"6035318"|"1217533"
"2"|"6035322"|"1217501"
"2"|"6035323"|"1217502"
"2"|"6035324"|"1217538"
"2"|"6035325"|"1217539"
"2"|"6035326"|"1217540"
"2"|"6035327"|"1217437"
"2"|"6035330"|"1217473"
"2"|"6035331"|"1217474"
"2"|"6035333"|"1217544"
"2"|"6035334"|"1217545"
"3"|"6035335"|"1217546"
"1"|"6035335"|"1217442"
"2"|"6035336"|"1217443"
"2"|"6035337"|"1217444"
"4"|"6035338"|"1217515"
"1"|"6035338"|"1217480"
"2"|"6035341"|"1217446"
"2"|"6035345"|"1217519"
"2"|"6035346"|"1217520"
"2"|"6035347"|"1217521"
"2"|"6035348"|"1217522"
"2"|"6035349"|"1217523"
"2"|"6035350"|"1217524"
"2"|"6035352"|"1217455"
"1"|"6035353"|"1217491"
"4"|"6035353"|"1217456"
"2"|"6035356"|"1217562"
"2"|"6035357"|"1217563"
"2"|"6035358"|"1217564"
"2"|"6035359"|"1217565"
"2"|"6035360"|"1217566"
