"2"|"6036373"|"1218023"
"2"|"6036374"|"1218035"
"2"|"6036377"|"1218036"
"2"|"6036378"|"1218047"
"1"|"6036380"|"1218028"
"2"|"6036382"|"1218040"
"1"|"6036386"|"1218031"
"2"|"6036387"|"1218022"
"3"|"6036387"|"1218033"
"2"|"6036389"|"1218043"
"2"|"6036390"|"1218034"
"3"|"6036390"|"1218044"
"2"|"6036394"|"1218046"
"2"|"6036395"|"1218057"
"2"|"6036398"|"1218039"
"2"|"6036399"|"1218050"
"2"|"6036401"|"1218041"
"2"|"6036403"|"1218042"
"1"|"6036407"|"1218054"
"2"|"6036410"|"1218045"
"4"|"6036410"|"1218055"
"3"|"6036411"|"1218026"
"2"|"6036411"|"1218056"
"1"|"6036412"|"1218027"
"2"|"6036413"|"1218038"
"3"|"6036413"|"1218048"
"4"|"6036413"|"1218058"
"2"|"6036415"|"1218049"
"2"|"6036416"|"1218060"
"2"|"6036419"|"1218051"
"2"|"6036420"|"1218052"
"2"|"6036423"|"1218053"
"2"|"6036424"|"1218024"
"2"|"6036427"|"1218025"
"1"|"6036428"|"1218037"
"3"|"6036432"|"1218029"
"2"|"6036432"|"1218059"
"2"|"6036433"|"1218030"
"1"|"6036436"|"1218061"
"4"|"6036437"|"1218032"
"2"|"6036437"|"1218062"
