1700|"148049"|"120840"|"7825717"
1700|"148050"|"120840"|"7825848"
1700|"148051"|"120840"|"7825761"
1700|"148053"|"120840"|"7825805"
1400|"148049"|"120841"|"7825699"
1400|"148050"|"120841"|"7825830"
1400|"148051"|"120841"|"7825743"
1400|"148053"|"120841"|"7825787"
15100|"148049"|"120842"|"7825865"
15100|"148050"|"120842"|"7825823"
15100|"148051"|"120842"|"7825735"
15100|"148053"|"120842"|"7825779"
2100|"148049"|"120843"|"7825858"
2100|"148050"|"120843"|"7825816"
2100|"148051"|"120843"|"7825728"
2100|"148053"|"120843"|"7825772"
13400|"148049"|"120844"|"7825710"
13400|"148050"|"120844"|"7825841"
13400|"148051"|"120844"|"7825754"
13400|"148053"|"120844"|"7825798"
18300|"148049"|"120845"|"7825703"
18300|"148050"|"120845"|"7825834"
18300|"148051"|"120845"|"7825747"
18300|"148053"|"120845"|"7825791"
4100|"148049"|"120846"|"7825869"
4100|"148050"|"120846"|"7825827"
4100|"148051"|"120846"|"7825739"
4100|"148053"|"120846"|"7825783"
4600|"148049"|"120847"|"7825721"
4600|"148050"|"120847"|"7825852"
4600|"148051"|"120847"|"7825765"
4600|"148053"|"120847"|"7825809"
8700|"148049"|"120848"|"7825714"
8700|"148050"|"120848"|"7825845"
8700|"148051"|"120848"|"7825758"
8700|"148053"|"120848"|"7825802"
7000|"148049"|"120849"|"7825707"
7000|"148050"|"120849"|"7825838"
7000|"148051"|"120849"|"7825751"
7000|"148053"|"120849"|"7825795"
1300|"148049"|"120850"|"7825862"
1300|"148050"|"120850"|"7825820"
1300|"148051"|"120850"|"7825732"
1300|"148053"|"120850"|"7825776"
2500|"148049"|"120851"|"7825855"
2500|"148050"|"120851"|"7825813"
2500|"148051"|"120851"|"7825725"
2500|"148053"|"120851"|"7825769"
13700|"148049"|"120852"|"7825718"
13700|"148050"|"120852"|"7825849"
13700|"148052"|"120852"|"7825762"
13700|"148053"|"120852"|"7825806"
36600|"148049"|"120853"|"7825700"
36600|"148050"|"120853"|"7825831"
36600|"148052"|"120853"|"7825744"
36600|"148053"|"120853"|"7825788"
1200|"148049"|"120854"|"7825866"
1200|"148050"|"120854"|"7825824"
1200|"148051"|"120854"|"7825736"
1200|"148053"|"120854"|"7825780"
13400|"148049"|"120855"|"7825859"
13400|"148050"|"120855"|"7825817"
13400|"148052"|"120855"|"7825729"
13400|"148053"|"120855"|"7825773"
340|"148049"|"120856"|"7825711"
340|"148050"|"120856"|"7825842"
340|"148051"|"120856"|"7825755"
340|"148053"|"120856"|"7825799"
190|"148049"|"120857"|"7825704"
190|"148050"|"120857"|"7825835"
190|"148051"|"120857"|"7825748"
190|"148053"|"120857"|"7825792"
830|"148049"|"120858"|"7825870"
830|"148050"|"120858"|"7825828"
830|"148052"|"120858"|"7825740"
830|"148053"|"120858"|"7825784"
670|"148049"|"120859"|"7825722"
670|"148050"|"120859"|"7825853"
670|"148052"|"120859"|"7825766"
670|"148053"|"120859"|"7825810"
5300|"148049"|"120860"|"7825715"
5300|"148050"|"120860"|"7825846"
5300|"148051"|"120860"|"7825759"
5300|"148053"|"120860"|"7825803"
6200|"148049"|"120861"|"7825708"
6200|"148050"|"120861"|"7825839"
6200|"148051"|"120861"|"7825752"
6200|"148053"|"120861"|"7825796"
3800|"148049"|"120862"|"7825863"
3800|"148050"|"120862"|"7825821"
3800|"148052"|"120862"|"7825733"
3800|"148053"|"120862"|"7825777"
1100|"148049"|"120863"|"7825856"
1100|"148050"|"120863"|"7825814"
1100|"148052"|"120863"|"7825726"
1100|"148053"|"120863"|"7825770"
9100|"148049"|"120864"|"7825719"
9100|"148050"|"120864"|"7825850"
9100|"148052"|"120864"|"7825763"
9100|"148053"|"120864"|"7825807"
6750|"148049"|"120865"|"7825701"
6750|"148050"|"120865"|"7825832"
6750|"148051"|"120865"|"7825745"
6750|"148053"|"120865"|"7825789"
1500|"148049"|"120866"|"7825867"
1500|"148050"|"120866"|"7825825"
1500|"148051"|"120866"|"7825737"
1500|"148053"|"120866"|"7825781"
300|"148049"|"120867"|"7825860"
300|"148050"|"120867"|"7825818"
300|"148051"|"120867"|"7825730"
300|"148053"|"120867"|"7825774"
1800|"148049"|"120868"|"7825712"
1800|"148050"|"120868"|"7825843"
1800|"148052"|"120868"|"7825756"
1800|"148053"|"120868"|"7825800"
6400|"148049"|"120869"|"7825705"
6400|"148050"|"120869"|"7825836"
6400|"148051"|"120869"|"7825749"
6400|"148053"|"120869"|"7825793"
5100|"148049"|"120870"|"7825871"
5100|"148050"|"120870"|"7825829"
5100|"148052"|"120870"|"7825741"
5100|"148053"|"120870"|"7825785"
4260|"148049"|"120871"|"7825723"
4260|"148050"|"120871"|"7825854"
4260|"148052"|"120871"|"7825767"
4260|"148053"|"120871"|"7825811"
1700|"148049"|"120872"|"7825716"
1700|"148050"|"120872"|"7825847"
1700|"148051"|"120872"|"7825760"
1700|"148053"|"120872"|"7825804"
