"A-4"|"Yes"|"16808845"|"27683784"
"A-6"|"No "|"16808846"|"27683940"
"A-4"|"Yes"|"16808846"|"27683862"
"A-4"|"Yes"|"16808847"|"27684017"
"A-2"|"No "|"16808848"|"27683785"
"A-4"|"Yes"|"16808848"|"27683863"
"A-2"|"No "|"16808849"|"27684018"
"A-4"|"Yes"|"16808849"|"27683941"
"A-4"|"Yes"|"16808850"|"27683786"
"A-2"|"No "|"16808850"|"27683864"
"A-6"|"No "|"16808850"|"27683942"
"A-4"|"No "|"16808851"|"27683787"
"A-6"|"No "|"16808851"|"27683865"
"A-1"|"Yes"|"16808851"|"27683943"
"A-2"|"No "|"16808851"|"27684019"
"A-4"|"Yes"|"16808852"|"27684020"
"A-4"|"Yes"|"16808853"|"27683788"
"A-6"|"No "|"16808853"|"27683866"
"A-4"|"Yes"|"16808854"|"27683944"
"A-6"|"No "|"16808854"|"27684021"
"A-6"|"No "|"16808855"|"27683867"
"A-4"|"Yes"|"16808855"|"27683789"
"A-2"|"Yes"|"16808856"|"27683945"
"A-4"|"Yes"|"16808857"|"27684022"
"A-6"|"No "|"16808857"|"27683790"
"A-4"|"Yes"|"16808858"|"27683868"
"A-4"|"Yes"|"16808859"|"27684023"
"A-2"|"No "|"16808859"|"27683946"
"A-2"|"No "|"16808860"|"27683791"
"A-4"|"Yes"|"16808860"|"27683869"
"A-4"|"No "|"16808861"|"27683792"
"A-2"|"Yes"|"16808861"|"27683947"
"A-3"|"No "|"16808861"|"27684024"
"A-4"|"Yes"|"16808862"|"27683948"
"A-2"|"No "|"16808862"|"27683870"
"A-6"|"No "|"16808863"|"27683793"
"A-4"|"Yes"|"16808863"|"27684025"
"A-1"|"Yes"|"16808864"|"27683794"
"A-2"|"No "|"16808864"|"27683871"
"A-4"|"No "|"16808864"|"27683949"
"A-6"|"No "|"16808864"|"27684026"
"A-8"|"Yes"|"16808865"|"27683872"
"A-2"|"No "|"16808866"|"27683950"
"A-4"|"Yes"|"16808866"|"27684027"
"A-6"|"No "|"16808867"|"27683873"
"A-4"|"Yes"|"16808867"|"27683795"
"A-6"|"No "|"16808868"|"27683796"
"A-2"|"No "|"16808868"|"27683951"
"A-4"|"Yes"|"16808868"|"27684028"
"A-7"|"No "|"16808869"|"27683952"
"A-6"|"Yes"|"16808869"|"27683874"
"A-2"|"No "|"16808870"|"27684029"
"A-4"|"Yes"|"16808870"|"27683797"
"A-4"|"No "|"16808871"|"27683798"
"A-1"|"No "|"16808871"|"27683875"
"A-2"|"Yes"|"16808871"|"27683953"
"A-3"|"No "|"16808871"|"27684030"
"A-4"|"Yes"|"16808872"|"27683876"
"A-6"|"No "|"16808873"|"27684031"
"A-4"|"Yes"|"16808873"|"27683954"
"A-6"|"No "|"16808874"|"27683877"
"A-4"|"Yes"|"16808874"|"27683799"
"A-4"|"Yes"|"16808875"|"27683955"
"A-6"|"No "|"16808875"|"27684032"
"A-6"|"Yes"|"16808876"|"27683878"
"A-7"|"No "|"16808876"|"27683800"
"A-2"|"Yes"|"16808877"|"27683956"
"A-4"|"Yes"|"16808878"|"27684033"
"A-6"|"No "|"16808878"|"27683801"
"A-2"|"No "|"16808879"|"27683879"
"A-4"|"Yes"|"16808879"|"27683957"
"A-6"|"No "|"16808880"|"27683802"
"A-4"|"Yes"|"16808880"|"27684034"
"A-4"|"Yes"|"16808881"|"27683880"
"A-6"|"No "|"16808882"|"27684035"
"A-4"|"Yes"|"16808882"|"27683958"
"A-4"|"Yes"|"16808883"|"27683803"
"A-6"|"No "|"16808883"|"27683881"
"A-6"|"No "|"16808884"|"27684036"
"A-4"|"Yes"|"16808884"|"27683959"
"A-4"|"Yes"|"16808885"|"27683804"
"A-6"|"No "|"16808885"|"27683882"
"A-4"|"Yes"|"16808886"|"27683960"
"A-3"|"No "|"16808887"|"27683805"
"A-2"|"Yes"|"16808887"|"27684037"
"A-4"|"Yes"|"16808888"|"27683961"
"A-2"|"No "|"16808888"|"27683883"
"A-2"|"No "|"16808889"|"27684038"
"A-4"|"Yes"|"16808889"|"27683806"
"A-2"|"Yes"|"16808890"|"27683884"
"A-3"|"No "|"16808890"|"27683962"
"A-4"|"No "|"16808890"|"27684039"
"A-4"|"Yes"|"16808891"|"27683807"
"A-6"|"No "|"16808892"|"27683963"
"A-4"|"Yes"|"16808892"|"27683885"
"A-4"|"No "|"16808893"|"27683808"
"A-6"|"No "|"16808893"|"27683886"
"A-1"|"Yes"|"16808893"|"27683964"
"A-2"|"No "|"16808893"|"27684040"
"A-8"|"Yes"|"16808894"|"27684041"
"A-4"|"Yes"|"16808895"|"27683809"
"A-4"|"Yes"|"16808896"|"27683887"
"A-4"|"Yes"|"16808897"|"27683965"
"A-3"|"No "|"16808898"|"27683810"
"A-2"|"Yes"|"16808898"|"27684042"
"A-4"|"Yes"|"16808899"|"27683888"
"A-4"|"No "|"16808900"|"27683811"
"A-2"|"Yes"|"16808900"|"27683966"
"A-3"|"No "|"16808900"|"27684043"
"A-4"|"Yes"|"16808901"|"27683889"
"A-4"|"Yes"|"16808902"|"27684044"
"A-2"|"No "|"16808902"|"27683967"
"A-2"|"No "|"16808903"|"27683812"
"A-4"|"No "|"16808903"|"27683890"
"A-6"|"No "|"16808903"|"27683968"
"A-1"|"Yes"|"16808903"|"27684045"
"A-4"|"Yes"|"16808904"|"27683813"
"A-6"|"No "|"16808905"|"27683969"
"A-4"|"Yes"|"16808905"|"27683891"
"A-4"|"Yes"|"16808906"|"27683814"
"A-2"|"No "|"16808906"|"27684046"
"A-7"|"Yes"|"16808907"|"27683970"
"A-6"|"No "|"16808907"|"27683892"
"A-4"|"Yes"|"16808908"|"27683815"
"A-2"|"No "|"16808908"|"27684047"
"A-7"|"Yes"|"16808909"|"27683971"
"A-6"|"No "|"16808909"|"27683893"
"A-8"|"Yes"|"16808910"|"27684048"
"A-4"|"Yes"|"16808911"|"27683816"
"A-4"|"Yes"|"16808912"|"27683894"
"A-6"|"No "|"16808912"|"27683972"
"A-2"|"No "|"16808913"|"27684049"
"A-1"|"Yes"|"16808913"|"27683973"
"A-6"|"No "|"16808913"|"27683895"
"A-4"|"No "|"16808913"|"27683817"
"A-4"|"Yes"|"16808914"|"27684050"
"A-4"|"Yes"|"16808915"|"27683896"
"A-2"|"No "|"16808915"|"27683818"
"A-7"|"Yes"|"16808916"|"27683974"
"A-2-4"|"No "|"16808917"|"27683819"
"A-4"|"Yes"|"16808917"|"27683897"
"A-2"|"No "|"16808917"|"27684051"
"A-2"|"No "|"16808918"|"27684052"
"A-4"|"Yes"|"16808918"|"27683975"
"A-3"|"No "|"16808918"|"27683820"
"A-2"|"No "|"16808919"|"27683898"
"A-4"|"Yes"|"16808919"|"27683976"
"A-2"|"No "|"16808920"|"27684053"
"A-4"|"Yes"|"16808920"|"27683821"
"A-6"|"No "|"16808921"|"27683977"
"A-4"|"Yes"|"16808921"|"27683899"
"A-2"|"No "|"16808922"|"27684054"
"A-1"|"Yes"|"16808922"|"27683978"
"A-6"|"No "|"16808922"|"27683900"
"A-4"|"No "|"16808922"|"27683822"
"A-4"|"Yes"|"16808923"|"27684055"
"A-4"|"Yes"|"16808924"|"27683823"
"A-4"|"Yes"|"16808925"|"27683901"
"A-6"|"No "|"16808925"|"27683979"
"A-4"|"Yes"|"16808926"|"27684056"
"A-6"|"No "|"16808926"|"27683824"
"A-2"|"No "|"16808927"|"27683902"
"A-4"|"Yes"|"16808927"|"27683980"
"A-2"|"No "|"16808928"|"27684057"
"A-4"|"Yes"|"16808928"|"27683825"
"A-4"|"No "|"16808929"|"27684058"
"A-3"|"No "|"16808929"|"27683981"
"A-2"|"Yes"|"16808929"|"27683903"
"A-4"|"Yes"|"16808930"|"27683826"
"A-7"|"Yes"|"16808931"|"27683982"
"A-6"|"No "|"16808931"|"27683904"
"A-2"|"No "|"16808932"|"27684059"
"A-1"|"Yes"|"16808932"|"27683983"
"A-6"|"No "|"16808932"|"27683905"
"A-4"|"No "|"16808932"|"27683827"
"A-4"|"Yes"|"16808933"|"27684060"
"A-6"|"No "|"16808934"|"27683906"
"A-4"|"Yes"|"16808934"|"27683828"
"A-4"|"Yes"|"16808935"|"27683984"
"A-6"|"No "|"16808935"|"27684061"
"A-7"|"Yes"|"16808936"|"27683907"
"A-6"|"No "|"16808936"|"27683829"
"A-4"|"Yes"|"16808937"|"27683985"
"A-6"|"No "|"16808937"|"27684062"
