"H1"||"H"||1||0|||56|||||0|0|0|0|0|0|100|100|100|100|100|100|60|78|85|30|48|55||70.1|||0.3|||4.9|||15.6|||30.5|||18.8|||21.9||||||||4|8|12||||0.5|1.25|2||||1.6|1.65|1.7|||||1.73|||14|28|42|0.06|0.08|0.1|||||17.7|||7.9|||35||0|1.5|2.9|11|14|18|0|1|3|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|2.1|4.8|7.5|1.6|3.6|5.6|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036396"|"16808908"
"H2"||"H"||2||56|||86|||||0|0|0|0|0|0|100|100|100|100|100|100|80|85|90|35|45|55||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0|0||||1.4|1.5|1.6|||||1.57|||4|9|14|0.12|0.14|0.16|||||24.7|||16.7|||41||0|1.5|2.9|23|31|38|6|10|14|0|1|5|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|6.6|8.8|3.4|5|6.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6036396"|"16808948"
"H3"||"H"||3||86|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|5|48|55||60|||6.2|||5.1|||11.9|||21|||15.8|||34||||||||2|6|10||||0|0|0||||1.6|1.65|1.7|||||1.73|||42|92|141|0.03|0.05|0.06|||||13.6|||4.5|||36||0|1.5|2.9|9|12|16|0|0|2|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.5|2.5|0.4|1.1|1.9|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6036396"|"16808988"
"H2"||"H"||2||56|||86|||||0|0|0|0|0|0|100|100|100|100|100|100|80|85|90|35|45|55||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0|0||||1.4|1.5|1.6|||||1.57|||4|9|14|0.12|0.14|0.16|||||24.7|||16.7|||41||0|1.5|2.9|23|31|38|6|10|14|0|1|5|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|6.6|8.8|3.4|5|6.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6036417"|"16808878"
"H3"||"H"||3||86|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|50|78|85|5|48|55||60|||6.2|||5.1|||11.9|||21|||15.8|||34||||||||2|6|10||||0|0|0||||1.6|1.65|1.7|||||1.73|||42|92|141|0.03|0.05|0.06|||||13.6|||4.5|||36||0|1.5|2.9|9|12|16|0|0|2|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.5|1.5|2.5|0.4|1.1|1.9|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6036417"|"16808918"
"H1"||"H"||1||0|||56|||||0|0|0|0|0|0|100|100|100|100|100|100|60|78|85|30|48|55||70.1|||0.3|||4.9|||15.6|||30.5|||18.8|||21.9||||||||4|8|12||||0.5|1.25|2||||1.6|1.65|1.7|||||1.73|||14|28|42|0.06|0.08|0.1|||||17.7|||7.9|||35||0|1.5|2.9|11|14|18|0|1|3|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|2.1|4.8|7.5|1.6|3.6|5.6|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036417"|"16808997"
"H2"||"H"||2||58|||122|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|90|35|45|55||59.1|||3.9|||5.6|||14.2|||22|||13.4|||17.9||||||||5|23|35||||0|0|0||||1.3|1.4|1.5|||||1.46|||4|23|42|0.1|0.13|0.16|||||22.5|||13.5|||45||0|1.5|2.9|12|28|38|0|8|14|0|0|5|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|5.8|8.8|0.9|4.3|6.6|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036371"|"16808847"
"H3"||"H"||3||122|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|50|63|75|5|23|30||78.1|||3.1|||12.3|||20.5|||27|||15.2|||16.4||||||||1|5.5|10||||0|0|0||||1.5|1.6|1.7|||||1.67|||42|92|141|0|0.03|0.05||18.7|||12.9|||4|||38||0|1.5|2.9|8|12|16|0|0|2|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.4|2.5|0.2|1|1.9|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036371"|"16808887"
"H1"||"H"||1||0|||58|||||0|0|0|0|0|0|100|100|100|100|100|100|50|63|85|15|23|45||84.3|||1.1|||12.2|||26.6|||32.1|||12.3|||9.2||||||||3|6.5|10||||0.5|1.25|2||||1.5|1.6|1.7|||||1.67|||42|92|141|0.04|0.07|0.1||21.6|||16.3|||6.6|||37||0|1.5|2.9|10|13|16|0|0|2|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|1.9|4.4|7|1.4|3.3|5.2|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036371"|"16808966"
"H3"||"H"||3||122|||183|||||0|0|0|0|0|0|100|100|100|100|100|100|50|63|75|5|23|30||78.1|||3.1|||12.3|||20.5|||27|||15.2|||16.4||||||||1|5.5|10||||0|0|0||||1.5|1.6|1.7|||||1.67|||42|92|141|0|0.03|0.05||18.7|||12.9|||4|||38||0|1.5|2.9|8|12|16|0|0|2|0|0|0|".10"|".10"|0|0|0|0|0|0|0|0|0|0|0|0|0.2|1.4|2.5|0.2|1|1.9|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036392"|"16808898"
"H1"||"H"||1||0|||58|||||0|0|0|0|0|0|100|100|100|100|100|100|50|63|85|15|23|45||84.3|||1.1|||12.2|||26.6|||32.1|||12.3|||9.2||||||||3|6.5|10||||0.5|1.25|2||||1.5|1.6|1.7|||||1.67|||42|92|141|0.04|0.07|0.1||21.6|||16.3|||6.6|||37||0|1.5|2.9|10|13|16|0|0|2|0|0|0|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|1.9|4.4|7|1.4|3.3|5.2|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036392"|"16808977"
"H2"||"H"||2||58|||122|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|90|35|45|55||59.1|||3.9|||5.6|||14.2|||22|||13.4|||17.9||||||||5|23|35||||0|0|0||||1.3|1.4|1.5|||||1.46|||4|23|42|0.1|0.13|0.16|||||22.5|||13.5|||45||0|1.5|2.9|12|28|38|0|8|14|0|0|5|".15"|".15"|0|0|0|0|0|0|0|0|0|0|0|0|1.2|5.8|8.8|0.9|4.3|6.6|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||||"6036392"|"16808858"
"H1"||"H"||1||0|||25|||||0|0|0|0|0|0|100|100|100|100|100|100|95|97.5|100|85|90|95||16.9|||0.1|||0.4|||1.1|||4.9|||10.4|||48.1||||||||27|35|50||||5|7.5|10||||1.2|1.3|1.4|||||1.61|||0.42|1|1.4|0.16|0.19|0.22|||||36.4|||26.6|||45||6|7.5|8.9|31|38|52|10|14|22|7|13|25|".37"|".37"|0|0|0|0|0|0|0|0|0|0|0|0|18|25.6|35|13.5|19.2|26.2|1.8|5.1|10.5|3.6|4.5|5.5|||||||||||||||||||||||||||||||||"6036413"|"16808869"
"H2"||"H"||2||25|||152|||||0|0|0|0|0|0|100|100|100|100|100|100|90|95|100|75|85|95||23.3|||3.2|||3.7|||4.3|||6.5|||5.6|||29.2||||||||35|47.5|60||||2|5|8||||1.3|1.45|1.6|||||1.8|||0.42|1|1.4|0.16|0.19|0.22|||||37.4|||31.8|||41||6|7.5|8.9|38|50|61|14|21|27|10|20|31|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|13.2|23.1|33|9.9|17.3|24.8|1.3|4.6|9.9|3.6|4.5|5.5|||||||||||||||||||||||||||||||||"6036413"|"16808909"
"H2"||"H"||2||15|||165|||||0|0|0|0|0|0|100|100|100|100|100|100|70|85|90|35|45|80||55.8|||1.3|||8.2|||14.8|||20.2|||11.3|||17.7||||||||18|26.5|35||||0|0|0||||1.3|1.45|1.6|||||1.52|||4|9|14|0.1|0.13|0.15|||||24.4|||16.1|||43||0|1.5|2.9|23|31|38|6|10|14|0|1|11|".24"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|4.5|6.6|8.8|3.4|5|6.6|1|2.4|4.4|4.5|5|5.5|||||||||||||||||||||||||||||||||"6036424"|"16808855"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|40|48|75||70.9|||0.1|||3.3|||16.1|||34|||17.4|||16.6||||||||5|12.5|20||||1|3.5|6||||1.3|1.45|1.6|||||1.52|||14|28|42|0.08|0.12|0.14|||||22|||12.9|||41||0|1.5|2.9|12|18|25|0|3|7|0|0|3|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|11|18.5|2.6|8.2|13.9|1|2.4|4.4|4.5|5.3|6.5|||||||||||||||||||||||||||||||||"6036424"|"16808974"
"H1"||"H"||1||0|||15|||||0|0|0|0|0|0|100|100|100|100|100|100|70|78|95|40|48|75||70.9|||0.1|||3.3|||16.1|||34|||17.4|||16.6||||||||5|12.5|20||||1|3.5|6||||1.3|1.45|1.6|||||1.52|||14|28|42|0.08|0.12|0.14|||||22|||12.9|||41||0|1.5|2.9|12|18|25|0|3|7|0|0|3|".20"|".20"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|11|18.5|2.6|8.2|13.9|1|2.4|4.4|4.5|5.3|6.5|||||||||||||||||||||||||||||||||"6036378"|"16808945"
