220|"184213"|"120923"|"10028280"
9775|"184210"|"120924"|"10028458"
9775|"184211"|"120924"|"10028412"
9775|"184212"|"120924"|"10028366"
9775|"184213"|"120924"|"10028320"
645|"184210"|"120925"|"10028457"
645|"184211"|"120925"|"10028411"
645|"184212"|"120925"|"10028365"
645|"184213"|"120925"|"10028319"
2870|"184210"|"120926"|"10028456"
2870|"184211"|"120926"|"10028410"
2870|"184212"|"120926"|"10028364"
2870|"184213"|"120926"|"10028318"
1890|"184210"|"120927"|"10028455"
1890|"184211"|"120927"|"10028409"
1890|"184212"|"120927"|"10028363"
1890|"184213"|"120927"|"10028317"
335|"184210"|"120928"|"10028454"
335|"184211"|"120928"|"10028408"
335|"184212"|"120928"|"10028362"
335|"184213"|"120928"|"10028316"
38105|"184210"|"120929"|"10028417"
38105|"184211"|"120929"|"10028371"
38105|"184212"|"120929"|"10028325"
38105|"184213"|"120929"|"10028279"
220|"184212"|"120923"|"10028326"
220|"184211"|"120923"|"10028372"
220|"184210"|"120923"|"10028418"
1330|"184213"|"120922"|"10028281"
1330|"184212"|"120922"|"10028327"
1330|"184211"|"120922"|"10028373"
1330|"184210"|"120922"|"10028419"
3710|"184213"|"120921"|"10028282"
3710|"184212"|"120921"|"10028328"
3710|"184211"|"120921"|"10028374"
3710|"184210"|"120921"|"10028420"
3655|"184213"|"120920"|"10028283"
3655|"184212"|"120920"|"10028329"
3655|"184211"|"120920"|"10028375"
3655|"184210"|"120920"|"10028421"
4175|"184213"|"120919"|"10028284"
4175|"184212"|"120919"|"10028330"
4175|"184211"|"120919"|"10028376"
4175|"184210"|"120919"|"10028422"
785|"184213"|"120918"|"10028321"
785|"184212"|"120918"|"10028367"
785|"184211"|"120918"|"10028413"
785|"184210"|"120918"|"10028459"
2155|"184213"|"120917"|"10028285"
2155|"184212"|"120917"|"10028331"
2155|"184211"|"120917"|"10028377"
2155|"184210"|"120917"|"10028423"
14280|"184213"|"120916"|"10028286"
14280|"184212"|"120916"|"10028332"
14280|"184211"|"120916"|"10028378"
14280|"184210"|"120916"|"10028424"
875|"184213"|"120915"|"10028287"
875|"184212"|"120915"|"10028333"
875|"184211"|"120915"|"10028379"
875|"184210"|"120915"|"10028425"
6060|"184213"|"120914"|"10028288"
6060|"184212"|"120914"|"10028334"
6060|"184211"|"120914"|"10028380"
6060|"184210"|"120914"|"10028426"
695|"184213"|"120913"|"10028289"
695|"184212"|"120913"|"10028335"
695|"184211"|"120913"|"10028381"
695|"184210"|"120913"|"10028427"
710|"184213"|"120912"|"10028290"
710|"184212"|"120912"|"10028336"
710|"184211"|"120912"|"10028382"
710|"184210"|"120912"|"10028428"
5740|"184213"|"120911"|"10028291"
5740|"184212"|"120911"|"10028337"
5740|"184211"|"120911"|"10028383"
5740|"184210"|"120911"|"10028429"
2805|"184213"|"120910"|"10028292"
2805|"184212"|"120910"|"10028338"
2805|"184211"|"120910"|"10028384"
2805|"184210"|"120910"|"10028430"
795|"184213"|"120909"|"10028293"
795|"184212"|"120909"|"10028339"
795|"184211"|"120909"|"10028385"
795|"184210"|"120909"|"10028431"
520|"184213"|"120908"|"10028294"
520|"184212"|"120908"|"10028340"
520|"184211"|"120908"|"10028386"
520|"184210"|"120908"|"10028432"
775|"184213"|"120907"|"10028295"
775|"184212"|"120907"|"10028341"
775|"184211"|"120907"|"10028387"
775|"184210"|"120907"|"10028433"
3270|"184213"|"120906"|"10028322"
3270|"184212"|"120906"|"10028368"
3270|"184211"|"120906"|"10028414"
3270|"184210"|"120906"|"10028460"
2130|"184213"|"120905"|"10028296"
2130|"184212"|"120905"|"10028342"
2130|"184211"|"120905"|"10028388"
2130|"184210"|"120905"|"10028434"
3540|"184213"|"120904"|"10028297"
3540|"184212"|"120904"|"10028343"
3540|"184211"|"120904"|"10028389"
