"Sand"||"42202097"|"42946039"
"Fine sand"||"42202099"|"42946037"
"Sandy clay loam"||"42202106"|"42946030"
"Sand"||"42202108"|"42946028"
"Silt loam"||"42202113"|"42946023"
"Loamy sand"||"42202115"|"42946021"
"Loam"||"42202122"|"42946014"
"Sandy clay loam"||"42202124"|"42946012"
"Sandy clay loam"||"42202131"|"42946005"
"Sand"||"42202133"|"42946003"
"Loam"||"42202138"|"42945998"
"Sandy clay loam"||"42202140"|"42945996"
"Loam"||"42202147"|"42945989"
"Sandy clay loam"||"42202149"|"42945987"
"Loam"||"42202156"|"42945980"
"Sandy clay loam"||"42202158"|"42945978"
"Clay loam"||"42202163"|"42945973"
"Loam"||"42202165"|"42945971"
"Clay loam"||"42202172"|"42945964"
"Loam"||"42202174"|"42945962"
"Clay loam"||"42202181"|"42945955"
"Loam"||"42202183"|"42945953"
"Loamy sand"||"42202188"|"42945948"
"Clay loam"||"42202190"|"42945946"
"Sand"||"42202197"|"42945939"
"Loam"||"42202199"|"42945937"
"Loam"||"42202206"|"42945905"
"Fine sandy loam"||"42202208"|"42945907"
"Loam"||"42202213"|"42945912"
"Fine sandy loam"||"42202215"|"42945914"
"Fine sandy loam"||"42202222"|"42945921"
"Loamy sand"||"42202224"|"42945923"
"Loamy sand"||"42202231"|"42945930"
"Sand"||"42202233"|"42945932"
"Loamy sand"||"42202238"|"42946044"
"Sand"||"42202240"|"42946046"
"Loam"||"42202242"|"42946048"
"Sandy loam"||"42202247"|"42946053"
"Fine sand"||"42202249"|"42946055"
"Fine sand"||"42202256"|"42946062"
"Loam"||"42202258"|"42946064"
"Fine sand"||"42202263"|"42946069"
"Loam"||"42202265"|"42946071"
"Fine sandy loam"||"42202267"|"42946073"
"Loam"||"42202272"|"42946078"
"Fine sandy loam"||"42202274"|"42946080"
"Sandy clay loam"||"42202281"|"42946087"
"Sandy loam"||"42202283"|"42946089"
"Clay"||"42202288"|"42946094"
"Silty clay loam"||"42202290"|"42946096"
"Loam"||"42202292"|"42946098"
"Sand"||"42202297"|"42946103"
"Clay loam"||"42202299"|"42946105"
"Loamy sand"||"42202306"|"42946112"
"Clay"||"42202308"|"42946114"
|"Mucky peat"|"42202315"|"42946121"
"Sand"||"42202317"|"42946123"
"Loam"||"42202322"|"42946128"
"Silt loam"||"42202324"|"42946130"
|"Mucky peat"|"42202331"|"42946137"
"Sandy clay loam"||"42202333"|"42946139"
"Silty clay loam"||"42202340"|"42946146"
"Loam"||"42202342"|"42946148"
"Loamy sand"||"42202347"|"42946153"
"Fine sand"||"42202349"|"42946155"
"Sand"||"42202356"|"42946162"
"Clay loam"||"42202358"|"42946164"
"Loam"||"42202365"|"42946483"
"Fine sandy loam"||"42202367"|"42946481"
"Loam"||"42202372"|"42946171"
"Silt loam"||"42202374"|"42946173"
|"Material"|"42202381"|"42946176"
