"Mucky"|"37868023"|"9369976"
"Mucky"|"37868024"|"9369985"
"Mucky"|"37868026"|"9369993"
"Mucky"|"37868041"|"9370001"
"Mucky"|"37868060"|"9369994"
"Gravelly"|"37868090"|"9369978"
"Gravelly"|"37868092"|"9369987"
"Gravelly"|"37868140"|"9369979"
|"37868159"|"9369988"
"Mucky"|"37868191"|"9369996"
"Gravelly"|"37868243"|"9370005"
"Mucky"|"37868063"|"9370002"
"Gravelly"|"37868104"|"9369995"
"Very gravelly"|"37868206"|"9369980"
"Mucky"|"37868397"|"9370006"
"Mucky"|"37868404"|"9369982"
"Very gravelly"|"37868513"|"9369983"
"Very gravelly"|"37868053"|"9369977"
"Very gravelly"|"37868055"|"9369986"
"Mucky"|"37868137"|"9370003"
"Very gravelly"|"37868196"|"9370004"
"Mucky"|"37868228"|"9369989"
"Mucky"|"37868246"|"9369981"
"Mucky"|"37868323"|"9369990"
"Mucky"|"37868414"|"9369991"
"Gravelly"|"37868423"|"9369999"
"Mucky"|"37868564"|"9369984"
"Gravelly"|"37868233"|"9369997"
"Mucky"|"37868332"|"9369998"
"Gravelly"|"37868451"|"9370007"
"Very gravelly"|"37868534"|"9369992"
"Mucky"|"37868535"|"9370000"
"Gravelly"|"37868551"|"9370008"
