1008|"166713"|"118980"|"8954843"
5526|"166709"|"118981"|"8954750"
5526|"166710"|"118981"|"8954879"
5526|"166711"|"118981"|"8954793"
5526|"166713"|"118981"|"8954836"
7843|"166709"|"118982"|"8954732"
7843|"166710"|"118982"|"8954861"
7843|"166711"|"118982"|"8954775"
7843|"166713"|"118982"|"8954818"
505|"166709"|"118984"|"8954725"
505|"166710"|"118984"|"8954854"
505|"166712"|"118984"|"8954768"
505|"166713"|"118984"|"8954811"
1008|"166712"|"118980"|"8954800"
1008|"166710"|"118980"|"8954886"
1008|"166709"|"118980"|"8954757"
6168|"166713"|"118979"|"8954807"
6168|"166711"|"118979"|"8954764"
6168|"166710"|"118979"|"8954850"
6168|"166709"|"118979"|"8954721"
6489|"166713"|"118978"|"8954825"
6489|"166711"|"118978"|"8954782"
6489|"166710"|"118978"|"8954868"
6489|"166709"|"118978"|"8954739"
12218|"166713"|"118977"|"8954832"
12218|"166711"|"118977"|"8954789"
12218|"166710"|"118977"|"8954875"
12218|"166709"|"118977"|"8954746"
505|"166713"|"118976"|"8954839"
505|"166711"|"118976"|"8954796"
505|"166710"|"118976"|"8954882"
505|"166709"|"118976"|"8954753"
691|"166713"|"118975"|"8954814"
691|"166711"|"118975"|"8954771"
691|"166710"|"118975"|"8954857"
691|"166709"|"118975"|"8954728"
2305|"166713"|"118974"|"8954821"
2305|"166711"|"118974"|"8954778"
2305|"166710"|"118974"|"8954864"
2305|"166709"|"118974"|"8954735"
2750|"166713"|"118973"|"8954828"
2750|"166711"|"118973"|"8954785"
2750|"166710"|"118973"|"8954871"
2750|"166709"|"118973"|"8954742"
691|"166713"|"118972"|"8954846"
691|"166711"|"118972"|"8954803"
691|"166710"|"118972"|"8954889"
691|"166709"|"118972"|"8954760"
3343|"166713"|"118971"|"8954810"
3343|"166711"|"118971"|"8954767"
3343|"166710"|"118971"|"8954853"
3343|"166709"|"118971"|"8954724"
4138|"166713"|"118970"|"8954817"
4138|"166711"|"118970"|"8954774"
4138|"166710"|"118970"|"8954860"
4138|"166709"|"118970"|"8954731"
6028|"166713"|"118969"|"8954835"
6028|"166712"|"118969"|"8954792"
6028|"166710"|"118969"|"8954878"
6028|"166709"|"118969"|"8954749"
372|"166713"|"118968"|"8954842"
372|"166711"|"118968"|"8954799"
372|"166710"|"118968"|"8954885"
372|"166709"|"118968"|"8954756"
363|"166713"|"118967"|"8954806"
363|"166711"|"118967"|"8954763"
363|"166710"|"118967"|"8954849"
363|"166709"|"118967"|"8954720"
7320|"166713"|"118966"|"8954824"
7320|"166711"|"118966"|"8954781"
7320|"166710"|"118966"|"8954867"
7320|"166709"|"118966"|"8954738"
2365|"166713"|"118965"|"8954831"
2365|"166711"|"118965"|"8954788"
2365|"166710"|"118965"|"8954874"
2365|"166709"|"118965"|"8954745"
105|"166713"|"118964"|"8954827"
105|"166712"|"118964"|"8954784"
105|"166710"|"118964"|"8954870"
105|"166709"|"118964"|"8954741"
880|"166713"|"118963"|"8954813"
880|"166712"|"118963"|"8954770"
880|"166710"|"118963"|"8954856"
880|"166709"|"118963"|"8954727"
833|"166713"|"118962"|"8954820"
833|"166712"|"118962"|"8954777"
833|"166710"|"118962"|"8954863"
833|"166709"|"118962"|"8954734"
8251|"166713"|"118961"|"8954816"
8251|"166712"|"118961"|"8954773"
8251|"166710"|"118961"|"8954859"
8251|"166709"|"118961"|"8954730"
4190|"166713"|"118960"|"8954845"
4190|"166712"|"118960"|"8954802"
4190|"166710"|"118960"|"8954888"
4190|"166709"|"118960"|"8954759"
484|"166713"|"118959"|"8954809"
484|"166712"|"118959"|"8954766"
484|"166710"|"118959"|"8954852"
484|"166709"|"118959"|"8954723"
379|"166713"|"118958"|"8954805"
379|"166712"|"118958"|"8954762"
379|"166710"|"118958"|"8954848"
379|"166709"|"118958"|"8954719"
1330|"166713"|"118957"|"8954834"
1330|"166712"|"118957"|"8954791"
1330|"166710"|"118957"|"8954877"
1330|"166709"|"118957"|"8954748"
595|"166713"|"118956"|"8954841"
595|"166712"|"118956"|"8954798"
595|"166710"|"118956"|"8954884"
595|"166709"|"118956"|"8954755"
365|"166713"|"118955"|"8954837"
365|"166712"|"118955"|"8954794"
365|"166710"|"118955"|"8954880"
365|"166709"|"118955"|"8954751"
2798|"166713"|"118954"|"8954823"
2798|"166711"|"118954"|"8954780"
