"ML"|"Yes"|"19010962"|"36805058"
"CL-ML"|"No "|"19010962"|"36805165"
"SP-SM"|"No "|"19010963"|"36805059"
"SC-SM"|"Yes"|"19010963"|"36805272"
"SM"|"No "|"19010963"|"36805378"
"SC-SM"|"Yes"|"19010964"|"36805166"
"SM"|"No "|"19010964"|"36805273"
"CL-ML"|"No "|"19010965"|"36805060"
"SC"|"Yes"|"19010965"|"36805167"
"SC-SM"|"No "|"19010965"|"36805274"
"CL"|"No "|"19010965"|"36805379"
"ML"|"Yes"|"19010966"|"36805061"
"OL"|"No "|"19010966"|"36805168"
"CL-ML"|"No "|"19010966"|"36805380"
"CL"|"Yes"|"19010967"|"36805275"
"CL"|"Yes"|"19010968"|"36805062"
"CH"|"No "|"19010968"|"36805381"
"ML"|"Yes"|"19010969"|"36805169"
"CL-ML"|"No "|"19010969"|"36805276"
"SC"|"No "|"19010970"|"36805063"
"CL"|"Yes"|"19010970"|"36805382"
"SC"|"Yes"|"19010971"|"36805170"
"SC-SM"|"No "|"19010971"|"36805277"
"SC"|"Yes"|"19010972"|"36805064"
"SC-SM"|"No "|"19010972"|"36805171"
"CL"|"No "|"19010972"|"36805278"
"CL-ML"|"No "|"19010972"|"36805383"
"ML"|"Yes"|"19010973"|"36805384"
"CL"|"No "|"19010973"|"36805172"
"CH"|"No "|"19010973"|"36805065"
"SM"|"Yes"|"19010974"|"36805066"
"ML"|"No "|"19010974"|"36805279"
"SC-SM"|"No "|"19010974"|"36805385"
"SC-SM"|"No "|"19010975"|"36805067"
"CL"|"No "|"19010975"|"36805173"
"CL-ML"|"No "|"19010975"|"36805280"
"SC"|"Yes"|"19010975"|"36805386"
"SM"|"No "|"19010976"|"36805068"
"ML"|"Yes"|"19010976"|"36805174"
"CL-ML"|"No "|"19010976"|"36805281"
"SC-SM"|"No "|"19010976"|"36805387"
"ML"|"Yes"|"19010977"|"36805175"
"SM"|"No "|"19010978"|"36805388"
"SC-SM"|"Yes"|"19010978"|"36805282"
"SW-SM"|"No "|"19010978"|"36805176"
"SP"|"No "|"19010978"|"36805069"
"SC-SM"|"Yes"|"19010979"|"36805283"
"SM"|"No "|"19010979"|"36805389"
"CL"|"Yes"|"19010980"|"36805070"
"SC"|"No "|"19010980"|"36805177"
