"Aquic"|"6848785"|"1576968"
"Udic"|"6848818"|"1577008"
"Udic"|"6848751"|"1576990"
"Aquic"|"6848765"|"1577014"
"Aquic"|"6848806"|"1576984"
"Aquic"|"6848749"|"1576988"
"Peraquic"|"6848781"|"1577026"
"Udic"|"6848821"|"1576995"
"Aquic"|"6848775"|"1576976"
"Peraquic"|"6848777"|"1576978"
"Aquic"|"6848791"|"1577018"
"Peraquic"|"6848802"|"1576981"
"Peraquic"|"6848807"|"1576985"
"Aquic"|"6848801"|"1576980"
"Peraquic"|"6848803"|"1576982"
"Aquic"|"6848744"|"1576999"
"Peraquic"|"6848746"|"1577001"
"Udic"|"6848772"|"1577005"
"Udic"|"6848783"|"1577028"
"Udic"|"6848824"|"1576998"
"Udic"|"6848798"|"1576994"
"Udic"|"6848809"|"1576987"
"Udic"|"6848767"|"1577016"
"Aquic"|"6848811"|"1576972"
"Aquic"|"6848793"|"1577020"
"Aquic"|"6848817"|"1577007"
"Aquic"|"6848754"|"1577021"
"Udic"|"6848819"|"1577009"
"Udic"|"6848761"|"1577012"
"Aquic"|"6848780"|"1577025"
"Aquic"|"6848822"|"1576996"
"Aquic"|"6848760"|"1577011"
"Udic"|"6848762"|"1577013"
"Udic"|"6848788"|"1576971"
"Aquic"|"6848797"|"1576993"
"Udic"|"6848814"|"1576975"
"Aquic"|"6848823"|"1576997"
"Udic"|"6848778"|"1576979"
"Udic"|"6848804"|"1576983"
"Aquic"|"6848757"|"1577024"
"Aquic"|"6848770"|"1577003"
"Udic"|"6848752"|"1576991"
"Aquic"|"6848766"|"1577015"
"Aquic"|"6848786"|"1576969"
"Aquic"|"6848796"|"1576992"
"Udic"|"6848747"|"1577002"
"Aquic"|"6848792"|"1577019"
"Peraquic"|"6848745"|"1577000"
"Peraquic"|"6848769"|"1577017"
"Peraquic"|"6848812"|"1576973"
"Peraquic"|"6848750"|"1576989"
"Peraquic"|"6848755"|"1577022"
"Aquic"|"6848787"|"1576970"
"Peraquic"|"6848771"|"1577004"
"Peraquic"|"6848773"|"1577006"
"Peraquic"|"6848776"|"1576977"
"Udic"|"6848813"|"1576974"
"Aquic"|"6848756"|"1577023"
"Udic"|"6848782"|"1577027"
"Udic"|"6848808"|"1576986"
"Udic"|"6848759"|"1577010"
