"mixed"|"6848785"|"5362343"
"mixed"|"6848818"|"5362382"
"mixed"|"6848751"|"5362364"
"mixed"|"6848765"|"5362328"
"mixed"|"6848806"|"5362358"
"mixed"|"6848749"|"5362362"
"mixed"|"6848781"|"5362385"
"siliceous"|"6848821"|"5362369"
"mixed"|"6848775"|"5362351"
"siliceous"|"6848777"|"5362353"
"mixed"|"6848791"|"5362332"
"mixed"|"6848802"|"5362340"
"mixed"|"6848807"|"5362359"
"mixed"|"6848801"|"5362339"
"mixed"|"6848803"|"5362341"
"mixed"|"6848744"|"5362373"
"mixed"|"6848746"|"5362375"
"mixed"|"6848772"|"5362379"
"kaolinitic"|"6848783"|"5362387"
"mixed"|"6848824"|"5362357"
"mixed"|"6848798"|"5362368"
"kaolinitic"|"6848809"|"5362361"
"mixed"|"6848767"|"5362330"
"mixed"|"6848811"|"5362347"
"mixed"|"6848793"|"5362334"
"mixed"|"6848817"|"5362381"
"mixed"|"6848754"|"5362335"
"mixed"|"6848819"|"5362383"
"mixed"|"6848761"|"5362371"
"mixed"|"6848780"|"5362384"
"mixed"|"6848822"|"5362355"
"mixed"|"6848760"|"5362370"
"mixed"|"6848762"|"5362372"
"siliceous"|"6848788"|"5362346"
"mixed"|"6848797"|"5362367"
"siliceous"|"6848814"|"5362350"
"mixed"|"6848823"|"5362356"
"mixed"|"6848778"|"5362354"
"siliceous"|"6848804"|"5362342"
"mixed"|"6848757"|"5362338"
"mixed"|"6848770"|"5362377"
"kaolinitic"|"6848752"|"5362365"
"not used"|"6848764"|"5362327"
"mixed"|"6848766"|"5362329"
"mixed"|"6848786"|"5362344"
"mixed"|"6848796"|"5362366"
"siliceous"|"6848747"|"5362376"
"mixed"|"6848792"|"5362333"
"siliceous"|"6848745"|"5362374"
"mixed"|"6848769"|"5362331"
"mixed"|"6848812"|"5362348"
"mixed"|"6848750"|"5362363"
"mixed"|"6848755"|"5362336"
"mixed"|"6848787"|"5362345"
"siliceous"|"6848771"|"5362378"
"mixed"|"6848773"|"5362380"
"mixed"|"6848776"|"5362352"
"mixed"|"6848813"|"5362349"
"mixed"|"6848756"|"5362337"
"mixed"|"6848782"|"5362386"
"mixed"|"6848808"|"5362360"
