"Udic"|"6024227"|"1311842"
"Aquic"|"6024248"|"1311850"
"Udic"|"6024249"|"1311845"
"Aquic"|"6024259"|"1311857"
"Aquic"|"6024235"|"1311853"
"Aquic"|"6024260"|"1311852"
"Aquic"|"6024236"|"1311848"
"Aquic"|"6024255"|"1311849"
"Udic"|"6024247"|"1311855"
"Udic"|"6024258"|"1311851"
"Udic"|"6024234"|"1311858"
"Aquic"|"6024231"|"1311862"
"Udic"|"6024245"|"1311854"
"Aquic"|"6024242"|"1311846"
"Udic"|"6024256"|"1311861"
"Aquic"|"6024246"|"1311843"
"Aquic"|"6024253"|"1311865"
"Udic"|"6024243"|"1311864"
"Aquic"|"6024257"|"1311856"
"Aquic"|"6024233"|"1311863"
"Udic"|"6024254"|"1311860"
"Udic"|"6024230"|"1311844"
"Aquic"|"6024244"|"1311859"
"Udic"|"6024261"|"1311847"
