"2"|"6024248"|"1214672"
"2"|"6024229"|"1214671"
"4"|"6024229"|"1214677"
"2"|"6024259"|"1214667"
"2"|"6024235"|"1214681"
"2"|"6024260"|"1214675"
"2"|"6024236"|"1214663"
"2"|"6024255"|"1214664"
"2"|"6024231"|"1214684"
"2"|"6024242"|"1214680"
"2"|"6024232"|"1214679"
"4"|"6024232"|"1214685"
"2"|"6024246"|"1214682"
"2"|"6024253"|"1214669"
"2"|"6024257"|"1214678"
"2"|"6024233"|"1214674"
"2"|"6024244"|"1214687"
"2"|"6024228"|"1214670"
"4"|"6024228"|"1214676"
"2"|"6024240"|"1214666"
"4"|"6024240"|"1214673"
"4"|"6024239"|"1214665"
"2"|"6024239"|"1214683"
"4"|"6024251"|"1214668"
"2"|"6024251"|"1214686"
