"mixed"|"6024227"|"4731763"
"mixed"|"6024248"|"4731771"
"mixed"|"6024249"|"4731766"
"mixed"|"6024259"|"4731778"
"mixed"|"6024235"|"4731774"
"mixed"|"6024260"|"4731773"
"mixed"|"6024236"|"4731769"
"mixed"|"6024255"|"4731770"
"siliceous"|"6024247"|"4731776"
"siliceous"|"6024258"|"4731772"
"siliceous"|"6024234"|"4731779"
"mixed"|"6024231"|"4731783"
"mixed"|"6024245"|"4731775"
"mixed"|"6024242"|"4731767"
"mixed"|"6024256"|"4731782"
"mixed"|"6024246"|"4731764"
"mixed"|"6024253"|"4731786"
"siliceous"|"6024243"|"4731785"
"mixed"|"6024257"|"4731777"
"mixed"|"6024233"|"4731784"
"siliceous"|"6024254"|"4731781"
"siliceous"|"6024230"|"4731765"
"mixed"|"6024244"|"4731780"
"mixed"|"6024261"|"4731768"
