0|0|0|30|38|46|"Moist"|"64352905"|"36970662"
30|38|46|183|183|183|"Wet"|"64352905"|"36970742"
0|0|0|0|15|30|"Moist"|"64352908"|"36970822"
0|15|30|183|183|183|"Wet"|"64352908"|"36970901"
0|0|0|46|61|76|"Moist"|"64352911"|"36970663"
46|61|76|183|183|183|"Wet"|"64352911"|"36970743"
0|0|0|122|153|183|"Moist"|"64352914"|"36970823"
122|153|183|183|183|183|"Wet"|"64352914"|"36970902"
0|0|0|122|153|183|"Moist"|"64352915"|"36970664"
122|153|183|183|183|183|"Wet"|"64352915"|"36970744"
0|0|0|183|183|183|"Wet"|"64352917"|"36970824"
0|0|0|183|183|183|"Wet"|"64352918"|"36970903"
0|0|0|183|183|183|"Wet"|"64352919"|"36970665"
0|0|0|0|15|30|"Moist"|"64352920"|"36970745"
0|15|30|183|183|183|"Wet"|"64352920"|"36970825"
0|15|30|183|183|183|"Wet"|"64352923"|"36970666"
0|0|0|0|15|30|"Moist"|"64352923"|"36970904"
0|0|0|183|183|183|"Wet"|"64352926"|"36970746"
0|0|0|183|183|183|"Wet"|"64352927"|"36970826"
0|0|0|183|183|183|"Wet"|"64352928"|"36970905"
0|0|0|0|92|183|"Moist"|"64352929"|"36970667"
0|92|200|200|200|200|"Wet"|"64352929"|"36970747"
0|0|0|0|92|183|"Moist"|"64352930"|"36970827"
0|92|200|200|200|200|"Wet"|"64352930"|"36970906"
0|0|0|0|92|183|"Moist"|"64352931"|"36970668"
0|92|200|200|200|200|"Wet"|"64352931"|"36970748"
0|0|0|46|61|76|"Moist"|"64352935"|"36970828"
46|61|76|183|183|183|"Wet"|"64352935"|"36970907"
0|0|0|122|153|183|"Moist"|"64352938"|"36970669"
122|153|183|183|183|183|"Wet"|"64352938"|"36970749"
0|0|0|122|153|183|"Moist"|"64352939"|"36970829"
122|153|183|183|183|183|"Wet"|"64352939"|"36970908"
0|0|0|183|183|183|"Wet"|"64352941"|"36970670"
0|0|0|183|183|183|"Wet"|"64352942"|"36970750"
0|0|0|183|183|183|"Wet"|"64352943"|"36970830"
0|15|30|183|183|183|"Wet"|"64352944"|"36970671"
0|0|0|0|15|30|"Moist"|"64352944"|"36970909"
0|0|0|0|15|30|"Moist"|"64352947"|"36970751"
0|15|30|183|183|183|"Wet"|"64352947"|"36970831"
0|15|30|183|183|183|"Wet"|"64352950"|"36970672"
0|0|0|0|15|30|"Moist"|"64352950"|"36970910"
0|0|0|183|183|183|"Wet"|"64352953"|"36970752"
0|0|0|183|183|183|"Wet"|"64352954"|"36970832"
0|0|0|183|183|183|"Wet"|"64352955"|"36970911"
0|0|0|30|38|46|"Moist"|"64352956"|"36970673"
30|38|46|183|183|183|"Wet"|"64352956"|"36970753"
0|0|0|0|8|15|"Moist"|"64352962"|"36970833"
0|8|15|183|183|183|"Wet"|"64352962"|"36970912"
0|0|0|0|8|15|"Moist"|"64352963"|"36970674"
0|8|15|183|183|183|"Wet"|"64352963"|"36970754"
0|0|0|0|8|15|"Moist"|"64352964"|"36970834"
0|8|15|183|183|183|"Wet"|"64352964"|"36970913"
0|0|0|0|15|30|"Moist"|"64352971"|"36970675"
0|15|30|183|183|183|"Wet"|"64352971"|"36970755"
0|0|0|0|15|30|"Moist"|"64352974"|"36970835"
0|15|30|183|183|183|"Wet"|"64352974"|"36970914"
0|0|0|0|15|30|"Moist"|"64352977"|"36970676"
0|15|30|183|183|183|"Wet"|"64352977"|"36970756"
0|0|0|183|183|183|"Wet"|"64352980"|"36970836"
0|0|0|183|183|183|"Wet"|"64352981"|"36970915"
0|0|0|183|183|183|"Wet"|"64352982"|"36970677"
0|0|0|0|15|30|"Moist"|"64352983"|"36970757"
0|15|30|183|183|183|"Wet"|"64352983"|"36970837"
122|153|183|183|183|183|"Wet"|"64352989"|"36970678"
0|0|0|122|153|183|"Moist"|"64352989"|"36970916"
0|0|0|122|153|183|"Moist"|"64352990"|"36970758"
122|153|183|183|183|183|"Wet"|"64352990"|"36970838"
46|61|76|183|183|183|"Wet"|"64352995"|"36970679"
0|0|0|46|61|76|"Moist"|"64352995"|"36970917"
0|0|0|0|15|30|"Moist"|"64352998"|"36970759"
0|15|30|183|183|183|"Wet"|"64352998"|"36970839"
0|15|30|183|183|183|"Wet"|"64353001"|"36970680"
0|0|0|0|15|30|"Moist"|"64353001"|"36970918"
0|0|0|0|15|30|"Moist"|"64353004"|"36970760"
0|15|30|183|183|183|"Wet"|"64353004"|"36970840"
30|38|46|183|183|183|"Wet"|"64353007"|"36970681"
0|0|0|30|38|46|"Moist"|"64353007"|"36970919"
0|0|0|0|15|30|"Moist"|"64353010"|"36970761"
0|15|30|183|183|183|"Wet"|"64353010"|"36970841"
46|61|76|183|183|183|"Wet"|"64353013"|"36970682"
0|0|0|46|61|76|"Moist"|"64353013"|"36970920"
0|0|0|122|153|183|"Moist"|"64353016"|"36970762"
122|153|183|183|183|183|"Wet"|"64353016"|"36970842"
122|153|183|183|183|183|"Wet"|"64353017"|"36970683"
0|0|0|122|153|183|"Moist"|"64353017"|"36970921"
0|0|0|183|183|183|"Wet"|"64353019"|"36970763"
0|0|0|183|183|183|"Wet"|"64353020"|"36970843"
0|0|0|183|183|183|"Wet"|"64353021"|"36970922"
0|0|0|0|15|30|"Moist"|"64353022"|"36970684"
0|15|30|183|183|183|"Wet"|"64353022"|"36970764"
0|0|0|0|15|30|"Moist"|"64353025"|"36970844"
0|15|30|183|183|183|"Wet"|"64353025"|"36970923"
