"Aquic"|"6035179"|"1314827"
"Udic"|"6035180"|"1314828"
"Aquic"|"6035182"|"1314890"
"Aquic"|"6035183"|"1314860"
"Udic"|"6035184"|"1314830"
"Aquic"|"6035186"|"1314831"
"Aquic"|"6035187"|"1314832"
"Aquic"|"6035188"|"1314924"
"Aquic"|"6035190"|"1314834"
"Aquic"|"6035191"|"1314835"
"Udic"|"6035193"|"1314897"
"Udic"|"6035196"|"1314838"
"Aquic"|"6035198"|"1314870"
"Aquic"|"6035199"|"1314840"
"Aquic"|"6035200"|"1314841"
"Aquic"|"6035201"|"1314933"
"Udic"|"6035202"|"1314873"
"Aquic"|"6035205"|"1314935"
"Aquic"|"6035206"|"1314906"
"Udic"|"6035207"|"1314876"
"Aquic"|"6035209"|"1314846"
"Aquic"|"6035210"|"1314847"
"Aquic"|"6035211"|"1314848"
"Aquic"|"6035213"|"1314911"
"Aquic"|"6035214"|"1314912"
"Aquic"|"6035216"|"1314882"
"Aquic"|"6035217"|"1314852"
"Udic"|"6035218"|"1314853"
"Aquic"|"6035221"|"1314946"
"Aquic"|"6035222"|"1314947"
"Aquic"|"6035223"|"1314948"
"Aquic"|"6035225"|"1314858"
"Aquic"|"6035228"|"1314920"
"Aquic"|"6035229"|"1314891"
"Udic"|"6035230"|"1314861"
"Aquic"|"6035231"|"1314892"
"Aquic"|"6035232"|"1314862"
"Aquic"|"6035234"|"1314833"
"Peraquic"|"6035236"|"1314865"
"Udic"|"6035237"|"1314866"
"Aquic"|"6035239"|"1314927"
"Udic"|"6035240"|"1314898"
"Udic"|"6035241"|"1314868"
"Udic"|"6035242"|"1314869"
"Aquic"|"6035244"|"1314901"
"Aquic"|"6035245"|"1314871"
"Aquic"|"6035246"|"1314872"
"Udic"|"6035248"|"1314904"
"Udic"|"6035250"|"1314843"
"Aquic"|"6035251"|"1314844"
"Aquic"|"6035252"|"1314936"
"Aquic"|"6035253"|"1314907"
"Aquic"|"6035254"|"1314937"
"Aquic"|"6035255"|"1314877"
"Aquic"|"6035256"|"1314878"
"Aquic"|"6035257"|"1314879"
"Aquic"|"6035258"|"1314849"
"Aquic"|"6035259"|"1314941"
"Aquic"|"6035262"|"1314913"
"Aquic"|"6035263"|"1314883"
"Udic"|"6035264"|"1314884"
"Aquic"|"6035266"|"1314854"
"Aquic"|"6035267"|"1314855"
"Aquic"|"6035268"|"1314856"
"Aquic"|"6035270"|"1314888"
"Udic"|"6035271"|"1314889"
"Aquic"|"6035277"|"1314922"
"Aquic"|"6035278"|"1314893"
"Aquic"|"6035279"|"1314863"
"Aquic"|"6035280"|"1314864"
"Aquic"|"6035281"|"1314925"
"Udic"|"6035282"|"1314896"
"Aquic"|"6035285"|"1314836"
"Aquic"|"6035286"|"1314928"
"Udic"|"6035287"|"1314899"
"Aquic"|"6035289"|"1314930"
"Aquic"|"6035290"|"1314931"
"Aquic"|"6035291"|"1314902"
"Aquic"|"6035293"|"1314842"
"Aquic"|"6035296"|"1314874"
"Aquic"|"6035301"|"1314908"
"Aquic"|"6035302"|"1314909"
"Aquic"|"6035303"|"1314910"
"Aquic"|"6035304"|"1314880"
"Udic"|"6035305"|"1314850"
"Udic"|"6035307"|"1314942"
"Aquic"|"6035308"|"1314943"
"Udic"|"6035309"|"1314914"
"Peraquic"|"6035310"|"1314915"
"Aquic"|"6035311"|"1314945"
"Aquic"|"6035312"|"1314885"
"Aquic"|"6035313"|"1314886"
"Aquic"|"6035314"|"1314887"
"Aquic"|"6035315"|"1314857"
"Aquic"|"6035316"|"1314919"
"Aquic"|"6035318"|"1314859"
"Udic"|"6035319"|"1314829"
"Udic"|"6035320"|"1314921"
"Aquic"|"6035323"|"1314923"
"Aquic"|"6035324"|"1314894"
"Aquic"|"6035325"|"1314895"
"Aquic"|"6035327"|"1314926"
"Aquic"|"6035330"|"1314867"
"Aquic"|"6035331"|"1314837"
"Udic"|"6035332"|"1314929"
"Aquic"|"6035333"|"1314900"
"Aquic"|"6035334"|"1314839"
"Aquic"|"6035336"|"1314932"
"Aquic"|"6035337"|"1314903"
"Udic"|"6035339"|"1314934"
"Aquic"|"6035341"|"1314905"
"Udic"|"6035342"|"1314875"
"Udic"|"6035343"|"1314845"
"Aquic"|"6035346"|"1314938"
"Aquic"|"6035347"|"1314939"
"Aquic"|"6035348"|"1314940"
"Aquic"|"6035350"|"1314881"
"Aquic"|"6035352"|"1314851"
"Udic"|"6035354"|"1314944"
"Aquic"|"6035357"|"1314916"
"Aquic"|"6035358"|"1314917"
"Aquic"|"6035359"|"1314918"
