"g"|"16804526"|"4761299"
"g"|"16804694"|"4761317"
"g"|"16804778"|"4761319"
"t"|"16804478"|"4761290"
"g"|"16804589"|"4761293"
"t"|"16804630"|"4761301"
"g"|"16804653"|"4761294"
"g"|"16804673"|"4761310"
"p"|"16804714"|"4761295"
"p"|"16804730"|"4761303"
"g"|"16804757"|"4761312"
"t"|"16804798"|"4761297"
"g"|"16804482"|"4761306"
"g"|"16804484"|"4761313"
"t"|"16804499"|"4761291"
"t"|"16804566"|"4761314"
"g"|"16804567"|"4761292"
"g"|"16804568"|"4761300"
"g"|"16804569"|"4761308"
"p"|"16804586"|"4761315"
"g"|"16804632"|"4761309"
"g"|"16804652"|"4761316"
"g"|"16804734"|"4761311"
"t"|"16804735"|"4761318"
"g"|"16804736"|"4761296"
"p"|"16804751"|"4761304"
"p"|"16804481"|"4761298"
"g"|"16804547"|"4761307"
"t"|"16804670"|"4761302"
"g"|"16804799"|"4761305"
