"SP"|"Yes"|"18863022"|"36514681"
"CH"|"No "|"18863023"|"36514957"
"CL"|"Yes"|"18863023"|"36514819"
"SM"|"No "|"18863024"|"36514682"
"SC-SM"|"Yes"|"18863024"|"36515095"
"CL"|"No "|"18863025"|"36514820"
"SC"|"Yes"|"18863025"|"36514958"
"CL"|"No "|"18863026"|"36515096"
"SC"|"Yes"|"18863026"|"36514683"
"ML"|"No "|"18863027"|"36514821"
"SM"|"Yes"|"18863027"|"36514959"
"CL"|"No "|"18863028"|"36515097"
"SC"|"Yes"|"18863028"|"36514684"
"SM"|"No "|"18863029"|"36514685"
"ML"|"Yes"|"18863029"|"36514822"
"CL-ML"|"No "|"18863029"|"36514960"
"SC-SM"|"No "|"18863029"|"36515098"
"SC-SM"|"Yes"|"18863030"|"36514823"
"SM"|"No "|"18863030"|"36514961"
"SP-SM"|"No "|"18863030"|"36515099"
"SC-SM"|"Yes"|"18863031"|"36514686"
"SM"|"No "|"18863031"|"36514824"
"MH"|"No "|"18863032"|"36514687"
"ML"|"Yes"|"18863032"|"36514962"
"CH"|"No "|"18863032"|"36515100"
"ML"|"Yes"|"18863033"|"36515101"
"CL"|"No "|"18863033"|"36514963"
"CH"|"No "|"18863033"|"36514825"
"CH"|"No "|"18863034"|"36514688"
"CL"|"No "|"18863034"|"36514826"
"MH"|"No "|"18863034"|"36514964"
"ML"|"Yes"|"18863034"|"36515102"
"ML"|"Yes"|"18863035"|"36514689"
"SC"|"Yes"|"18863036"|"36514827"
"SC-SM"|"No "|"18863036"|"36514965"
"SM"|"No "|"18863036"|"36515103"
"CL-ML"|"No "|"18863037"|"36514828"
"ML"|"Yes"|"18863037"|"36514690"
"CL"|"No "|"18863038"|"36515104"
"ML"|"Yes"|"18863038"|"36514966"
"SC"|"No "|"18863038"|"36514691"
"SM"|"Yes"|"18863039"|"36514829"
"ML"|"No "|"18863040"|"36515105"
"CL-ML"|"No "|"18863040"|"36514967"
"SM"|"Yes"|"18863040"|"36514830"
"SC-SM"|"No "|"18863040"|"36514692"
"CL"|"No "|"18863041"|"36514968"
"SC"|"Yes"|"18863041"|"36515106"
"SM"|"Yes"|"18863042"|"36514693"
"SP-SM"|"No "|"18863042"|"36514831"
"SC-SM"|"Yes"|"18863043"|"36515107"
"CL-ML"|"No "|"18863043"|"36514969"
"SC-SM"|"Yes"|"18863044"|"36514694"
"SM"|"No "|"18863044"|"36514832"
