"A-1"|"No "|"18863022"|"31035291"
"A-3"|"Yes"|"18863022"|"31035384"
"A-7"|"Yes"|"18863023"|"31035477"
"A-2"|"No "|"18863024"|"31035292"
"A-4"|"Yes"|"18863024"|"31035570"
"A-6"|"No "|"18863025"|"31035571"
"A-2"|"No "|"18863025"|"31035478"
"A-4"|"Yes"|"18863025"|"31035385"
"A-7"|"No "|"18863026"|"31035479"
"A-6"|"No "|"18863026"|"31035386"
"A-2-6"|"Yes"|"18863026"|"31035293"
"A-4"|"Yes"|"18863027"|"31035572"
"A-6"|"No "|"18863028"|"31035387"
"A-4"|"Yes"|"18863028"|"31035294"
"A-4"|"Yes"|"18863029"|"31035480"
"A-4"|"Yes"|"18863030"|"31035573"
"A-3"|"No "|"18863030"|"31035388"
"A-2"|"No "|"18863030"|"31035295"
"A-4"|"Yes"|"18863031"|"31035481"
"A-7"|"Yes"|"18863032"|"31035574"
"A-7"|"Yes"|"18863033"|"31035389"
"A-6"|"No "|"18863033"|"31035296"
"A-7"|"Yes"|"18863034"|"31035482"
"A-6"|"No "|"18863034"|"31035575"
"A-4"|"Yes"|"18863035"|"31035297"
"A-2"|"No "|"18863036"|"31035390"
"A-4"|"Yes"|"18863036"|"31035483"
"A-6"|"No "|"18863036"|"31035576"
"A-4"|"Yes"|"18863037"|"31035298"
"A-7"|"No "|"18863038"|"31035577"
"A-6"|"Yes"|"18863038"|"31035484"
"A-4"|"No "|"18863038"|"31035391"
"A-1-b"|"No "|"18863039"|"31035299"
"A-2"|"Yes"|"18863039"|"31035392"
"A-4"|"Yes"|"18863040"|"31035578"
"A-2"|"No "|"18863040"|"31035485"
"A-6"|"No "|"18863041"|"31035300"
"A-4"|"Yes"|"18863041"|"31035393"
"A-2"|"Yes"|"18863042"|"31035486"
"A-3"|"No "|"18863042"|"31035579"
"A-4"|"Yes"|"18863043"|"31035301"
"A-4"|"Yes"|"18863044"|"31035394"
"A-7"|"Yes"|"18863045"|"31035487"
"A-4"|"Yes"|"18863046"|"31035302"
"A-2"|"No "|"18863046"|"31035580"
"A-7"|"Yes"|"18863047"|"31035488"
"A-6"|"No "|"18863047"|"31035395"
"A-4"|"No "|"18863048"|"31035303"
"A-6"|"Yes"|"18863048"|"31035396"
"A-2"|"No "|"18863048"|"31035581"
"A-4"|"Yes"|"18863049"|"31035489"
"A-2"|"No "|"18863050"|"31035582"
"A-4"|"Yes"|"18863050"|"31035304"
"A-2"|"No "|"18863051"|"31035397"
"A-4"|"Yes"|"18863051"|"31035490"
"A-2"|"No "|"18863052"|"31035583"
"A-6"|"No "|"18863052"|"31035398"
"A-4"|"Yes"|"18863052"|"31035305"
"A-6"|"No "|"18863053"|"31035306"
"A-2"|"No "|"18863053"|"31035491"
"A-4"|"Yes"|"18863053"|"31035584"
"A-4"|"Yes"|"18863054"|"31035399"
"A-6"|"No "|"18863055"|"31035585"
"A-4"|"Yes"|"18863055"|"31035492"
"A-4"|"Yes"|"18863056"|"31035307"
"A-6"|"No "|"18863057"|"31035493"
"A-4"|"Yes"|"18863057"|"31035400"
"A-6"|"No "|"18863058"|"31035308"
"A-4"|"Yes"|"18863058"|"31035586"
"A-4"|"Yes"|"18863059"|"31035401"
"A-4"|"Yes"|"18863060"|"31035494"
"A-2"|"Yes"|"18863061"|"31035587"
"A-4"|"No "|"18863061"|"31035309"
"A-7"|"Yes"|"18863062"|"31035402"
"A-4"|"Yes"|"18863063"|"31035495"
"A-2"|"Yes"|"18863064"|"31035310"
"A-3"|"No "|"18863064"|"31035403"
"A-4"|"No "|"18863064"|"31035496"
"A-1"|"No "|"18863064"|"31035588"
"A-4"|"Yes"|"18863065"|"31035589"
"A-4"|"Yes"|"18863066"|"31035311"
"A-6"|"No "|"18863066"|"31035404"
"A-4"|"Yes"|"18863067"|"31035497"
"A-6"|"No "|"18863067"|"31035590"
"A-4"|"Yes"|"18863068"|"31035312"
"A-4"|"Yes"|"18863069"|"31035405"
"A-2"|"No "|"18863069"|"31035498"
"A-3"|"No "|"18863069"|"31035591"
"A-4"|"Yes"|"18863070"|"31035313"
"A-7"|"Yes"|"18863071"|"31035406"
"A-6"|"No "|"18863072"|"31035499"
"A-7"|"Yes"|"18863072"|"31035592"
"A-6"|"No "|"18863073"|"31035407"
"A-7"|"Yes"|"18863073"|"31035314"
"A-4"|"Yes"|"18863074"|"31035500"
"A-2"|"No "|"18863075"|"31035593"
"A-6"|"No "|"18863075"|"31035408"
"A-4"|"Yes"|"18863075"|"31035315"
"A-4"|"Yes"|"18863076"|"31035501"
"A-2"|"No "|"18863076"|"31035594"
"A-4"|"No "|"18863077"|"31035595"
"A-3"|"No "|"18863077"|"31035502"
"A-2"|"Yes"|"18863077"|"31035409"
"A-1"|"No "|"18863077"|"31035316"
"A-2"|"No "|"18863078"|"31035317"
"A-4"|"Yes"|"18863078"|"31035410"
"A-6"|"No "|"18863079"|"31035596"
"A-4"|"Yes"|"18863079"|"31035503"
"A-6"|"No "|"18863080"|"31035411"
"A-4"|"Yes"|"18863080"|"31035318"
"A-4"|"Yes"|"18863081"|"31035504"
"A-4"|"Yes"|"18863082"|"31035597"
"A-4"|"Yes"|"18863083"|"31035319"
"A-6"|"No "|"18863083"|"31035412"
"A-6"|"No "|"18863084"|"31035598"
"A-4"|"Yes"|"18863084"|"31035505"
"A-4"|"Yes"|"18863085"|"31035320"
"A-4"|"Yes"|"18863086"|"31035413"
"A-6"|"No "|"18863087"|"31035599"
"A-7"|"Yes"|"18863087"|"31035506"
"A-2"|"No "|"18863088"|"31035321"
"A-4"|"Yes"|"18863088"|"31035414"
"A-7"|"Yes"|"18863089"|"31035507"
"A-4"|"Yes"|"18863090"|"31035600"
"A-2"|"No "|"18863091"|"31035322"
"A-4"|"Yes"|"18863091"|"31035415"
"A-6"|"No "|"18863091"|"31035508"
"A-2"|"No "|"18863092"|"31035601"
"A-4"|"Yes"|"18863092"|"31035323"
"A-4"|"Yes"|"18863093"|"31035416"
"A-6"|"No "|"18863093"|"31035509"
"A-4"|"Yes"|"18863094"|"31035602"
"A-4"|"Yes"|"18863095"|"31035324"
"A-4"|"Yes"|"18863096"|"31035417"
"A-6"|"No "|"18863096"|"31035510"
"A-4"|"Yes"|"18863097"|"31035603"
"A-6"|"No "|"18863097"|"31035325"
"A-6"|"No "|"18863098"|"31035418"
"A-7"|"Yes"|"18863098"|"31035511"
"A-4"|"Yes"|"18863099"|"31035604"
"A-2"|"Yes"|"18863100"|"31035326"
"A-4"|"No "|"18863100"|"31035419"
"A-6"|"No "|"18863100"|"31035512"
"A-7"|"Yes"|"18863101"|"31035605"
"A-4"|"Yes"|"18863102"|"31035327"
"A-4"|"No "|"18863103"|"31035420"
"A-6"|"Yes"|"18863103"|"31035513"
"A-2-6"|"Yes"|"18863104"|"31035606"
"A-7"|"No "|"18863104"|"31035421"
"A-6"|"No "|"18863104"|"31035328"
"A-6"|"No "|"18863105"|"31035514"
"A-7"|"Yes"|"18863105"|"31035607"
"A-6"|"No "|"18863106"|"31035422"
"A-4"|"Yes"|"18863106"|"31035329"
"A-2"|"No "|"18863107"|"31035608"
"A-2-4"|"Yes"|"18863107"|"31035516"
"A-1"|"No "|"18863107"|"31035515"
"A-4"|"No "|"18863107"|"31035423"
"A-3"|"No "|"18863107"|"31035330"
"A-2"|"No "|"18863108"|"31035609"
"A-4"|"Yes"|"18863108"|"31035331"
"A-6"|"No "|"18863109"|"31035517"
"A-4"|"Yes"|"18863109"|"31035424"
"A-4"|"Yes"|"18863110"|"31035332"
"A-2"|"No "|"18863110"|"31035610"
"A-7"|"Yes"|"18863111"|"31035518"
"A-6"|"No "|"18863111"|"31035425"
"A-6"|"No "|"18863112"|"31035333"
"A-7"|"Yes"|"18863112"|"31035611"
"A-2"|"Yes"|"18863113"|"31035426"
"A-4"|"No "|"18863113"|"31035519"
"A-4"|"Yes"|"18863114"|"31035334"
