"mixed"|"6787259"|"5317793"
"mixed"|"6787216"|"5317835"
"mixed"|"6787265"|"5317860"
"mixed"|"6787227"|"5317804"
"siliceous"|"6787277"|"5317810"
"siliceous"|"6787239"|"5317856"
"mixed"|"6787276"|"5317809"
"mixed"|"6787245"|"5317842"
"mixed"|"6787291"|"5317864"
"mixed"|"6787238"|"5317855"
"mixed"|"6787241"|"5317838"
"mixed"|"6787257"|"5317791"
"siliceous"|"6787294"|"5317847"
"siliceous"|"6787256"|"5317790"
"siliceous"|"6787218"|"5317816"
"siliceous"|"6787296"|"5317849"
"siliceous"|"6787258"|"5317792"
"siliceous"|"6787267"|"5317862"
"siliceous"|"6787220"|"5317818"
"siliceous"|"6787229"|"5317867"
"siliceous"|"6787213"|"5317832"
"mixed"|"6787226"|"5317803"
"mixed"|"6787219"|"5317817"
"mixed"|"6787242"|"5317839"
"mixed"|"6787274"|"5317828"
"mixed"|"6787284"|"5317796"
"siliceous"|"6787287"|"5317799"
"mixed"|"6787290"|"5317863"
"siliceous"|"6787234"|"5317851"
"siliceous"|"6787278"|"5317811"
"siliceous"|"6787283"|"5317795"
"mixed"|"6787221"|"5317819"
"mixed"|"6787279"|"5317812"
"mixed"|"6787295"|"5317848"
"siliceous"|"6787240"|"5317837"
"mixed"|"6787236"|"5317853"
"mixed"|"6787246"|"5317822"
"mixed"|"6787249"|"5317825"
"siliceous"|"6787269"|"5317844"
"mixed"|"6787211"|"5317830"
"mixed"|"6787253"|"5317808"
"mixed"|"6787260"|"5317794"
"mixed"|"6787222"|"5317820"
"mixed"|"6787252"|"5317807"
"kaolinitic"|"6787262"|"5317857"
"mixed"|"6787289"|"5317801"
"mixed"|"6787215"|"5317834"
"mixed"|"6787271"|"5317846"
"mixed"|"6787214"|"5317833"
"mixed"|"6787233"|"5317850"
"mixed"|"6787268"|"5317843"
"mixed"|"6787275"|"5317829"
"siliceous"|"6787282"|"5317815"
"siliceous"|"6787244"|"5317841"
"mixed"|"6787231"|"5317869"
"mixed"|"6787263"|"5317858"
"mixed"|"6787270"|"5317845"
"siliceous"|"6787285"|"5317797"
"mixed"|"6787293"|"5317866"
"siliceous"|"6787255"|"5317789"
"mixed"|"6787251"|"5317806"
"mixed"|"6787264"|"5317859"
"mixed"|"6787217"|"5317836"
"mixed"|"6787230"|"5317868"
"siliceous"|"6787266"|"5317861"
"siliceous"|"6787228"|"5317805"
"not used"|"6787212"|"5317831"
"mixed"|"6787237"|"5317854"
"mixed"|"6787286"|"5317798"
"not used"|"6787288"|"5317800"
"siliceous"|"6787223"|"5317821"
"mixed"|"6787248"|"5317824"
"mixed"|"6787225"|"5317802"
"mixed"|"6787273"|"5317827"
"mixed"|"6787281"|"5317814"
"mixed"|"6787235"|"5317852"
"mixed"|"6787243"|"5317840"
"siliceous"|"6787247"|"5317823"
"mixed"|"6787280"|"5317813"
"mixed"|"6787292"|"5317865"
"mixed"|"6787272"|"5317826"
"mixed"|"6787254"|"5317788"
