0|0|0|200|200|200|"Moist"|"72082094"|"41584088"
0|0|0|200|200|200|"Moist"|"72082095"|"41584311"
0|0|0|200|200|200|"Moist"|"72082096"|"41584534"
0|8|15|200|200|200|"Wet"|"72082097"|"41584089"
0|0|0|0|8|15|"Moist"|"72082097"|"41584756"
0|0|0|0|8|15|"Moist"|"72082098"|"41584312"
0|8|15|200|200|200|"Wet"|"72082098"|"41584535"
61|76|91|200|200|200|"Wet"|"72082100"|"41584090"
0|0|0|61|76|91|"Moist"|"72082100"|"41584757"
0|0|0|46|61|76|"Moist"|"72082103"|"41584313"
46|61|76|200|200|200|"Wet"|"72082103"|"41584536"
46|61|76|200|200|200|"Wet"|"72082104"|"41584091"
0|0|0|46|61|76|"Moist"|"72082104"|"41584758"
0|0|0|61|84|107|"Moist"|"72082107"|"41584314"
61|84|107|200|200|200|"Wet"|"72082107"|"41584537"
107|130|152|110|150|180|"Wet"|"72082112"|"41584092"
110|150|180|200|200|200|"Moist"|"72082112"|"41584315"
0|0|0|107|130|152|"Moist"|"72082112"|"41584759"
100|150|200|200|200|200|"Moist"|"72082121"|"41584093"
0|0|0|91|114|137|"Moist"|"72082121"|"41584538"
91|114|137|100|150|200|"Wet"|"72082121"|"41584760"
0|0|0|91|114|137|"Moist"|"72082124"|"41584316"
91|114|137|100|150|200|"Wet"|"72082124"|"41584539"
100|150|200|200|200|200|"Moist"|"72082124"|"41584761"
0|0|0|46|69|91|"Moist"|"72082127"|"41584094"
46|69|91|50|100|150|"Wet"|"72082127"|"41584317"
50|100|150|200|200|200|"Moist"|"72082127"|"41584540"
0|0|30|200|200|200|"Wet"|"72082130"|"41584762"
0|0|30|200|200|200|"Wet"|"72082131"|"41584095"
0|0|30|200|200|200|"Wet"|"72082132"|"41584318"
0|0|0|0|15|30|"Moist"|"72082133"|"41584541"
0|15|30|200|200|200|"Wet"|"72082133"|"41584763"
0|0|0|0|15|30|"Moist"|"72082134"|"41584096"
0|15|30|200|200|200|"Wet"|"72082134"|"41584319"
0|0|0|0|15|30|"Moist"|"72082136"|"41584542"
0|15|30|200|200|200|"Wet"|"72082136"|"41584764"
0|0|0|0|15|30|"Moist"|"72082139"|"41584097"
0|15|30|200|200|200|"Wet"|"72082139"|"41584320"
0|0|0|200|200|200|"Wet"|"72082142"|"41584543"
0|0|0|200|200|200|"Wet"|"72082143"|"41584765"
0|0|0|200|200|200|"Wet"|"72082144"|"41584098"
0|0|0|200|200|200|"Wet"|"72082145"|"41584321"
0|0|0|200|200|200|"Wet"|"72082146"|"41584544"
0|0|0|200|200|200|"Wet"|"72082147"|"41584766"
0|0|0|200|200|200|"Wet"|"72082148"|"41584099"
0|0|0|200|200|200|"Wet"|"72082149"|"41584322"
0|0|0|200|200|200|"Wet"|"72082150"|"41584545"
0|8|15|200|200|200|"Wet"|"72082151"|"41584100"
0|0|0|0|8|15|"Moist"|"72082151"|"41584767"
0|0|0|0|8|15|"Moist"|"72082152"|"41584323"
0|8|15|200|200|200|"Wet"|"72082152"|"41584546"
0|0|0|200|200|200|"Wet"|"72082154"|"41584768"
0|0|0|200|200|200|"Wet"|"72082155"|"41584101"
0|0|0|46|61|76|"Moist"|"72082157"|"41584324"
46|61|76|200|200|200|"Wet"|"72082157"|"41584547"
46|61|76|200|200|200|"Wet"|"72082158"|"41584102"
0|0|0|46|61|76|"Moist"|"72082158"|"41584769"
0|0|0|200|200|200|"Wet"|"72082160"|"41584325"
0|0|0|200|200|200|"Wet"|"72082161"|"41584548"
61|76|91|200|200|200|"Wet"|"72082163"|"41584103"
0|0|0|61|76|91|"Moist"|"72082163"|"41584770"
0|0|0|30|53|76|"Moist"|"72082166"|"41584326"
30|53|76|200|200|200|"Wet"|"72082166"|"41584549"
30|53|76|200|200|200|"Wet"|"72082167"|"41584104"
0|0|0|30|53|76|"Moist"|"72082167"|"41584771"
0|0|0|15|31|46|"Moist"|"72082169"|"41584327"
15|31|46|200|200|200|"Wet"|"72082169"|"41584550"
15|31|46|200|200|200|"Wet"|"72082170"|"41584105"
0|0|0|15|31|46|"Moist"|"72082170"|"41584772"
50|100|180|200|200|200|"Moist"|"72082172"|"41584328"
0|0|0|46|69|91|"Moist"|"72082172"|"41584551"
46|69|91|50|100|180|"Wet"|"72082172"|"41584773"
0|0|0|0|15|30|"Moist"|"72082175"|"41584106"
0|15|30|200|200|200|"Wet"|"72082175"|"41584329"
110|150|180|200|200|200|"Moist"|"72082178"|"41584107"
0|0|0|107|130|152|"Moist"|"72082178"|"41584552"
107|130|152|110|150|180|"Wet"|"72082178"|"41584774"
0|0|0|61|150|200|"Moist"|"72082181"|"41584330"
61|150|200|200|200|200|"Wet"|"72082181"|"41584553"
61|150|200|200|200|200|"Wet"|"72082182"|"41584108"
0|0|0|61|150|200|"Moist"|"72082182"|"41584775"
0|0|0|61|150|200|"Moist"|"72082183"|"41584331"
61|150|200|200|200|200|"Wet"|"72082183"|"41584554"
91|114|137|100|150|200|"Wet"|"72082189"|"41584109"
100|150|200|200|200|200|"Moist"|"72082189"|"41584332"
0|0|0|91|114|137|"Moist"|"72082189"|"41584776"
0|0|0|122|150|183|"Moist"|"72082190"|"41584555"
122|150|183|200|200|200|"Wet"|"72082190"|"41584777"
0|0|0|122|153|183|"Moist"|"72082193"|"41584110"
122|153|183|183|183|183|"Wet"|"72082193"|"41584333"
0|0|0|122|153|183|"Moist"|"72082194"|"41584556"
122|153|183|183|183|183|"Wet"|"72082194"|"41584778"
0|0|30|200|200|200|"Wet"|"72082196"|"41584111"
0|0|30|200|200|200|"Wet"|"72082197"|"41584334"
0|0|30|200|200|200|"Wet"|"72082198"|"41584557"
0|15|30|200|200|200|"Wet"|"72082199"|"41584112"
0|0|0|0|15|30|"Moist"|"72082199"|"41584779"
0|0|0|0|15|30|"Moist"|"72082200"|"41584335"
0|15|30|200|200|200|"Wet"|"72082200"|"41584558"
