"p"|"19016719"|"5541139"
"t"|"19016742"|"5541042"
"g"|"19016749"|"5541145"
"t"|"19016758"|"5541146"
"g"|"19016760"|"5541045"
"g"|"19016767"|"5541199"
"g"|"19016769"|"5541098"
"p"|"19016776"|"5541048"
"g"|"19016783"|"5541202"
"g"|"19016785"|"5541101"
"t"|"19016792"|"5541051"
"t"|"19016794"|"5541153"
"g"|"19016799"|"5541103"
"t"|"19016799"|"5541052"
"g"|"19016801"|"5541205"
"t"|"19016808"|"5541054"
"p"|"19016817"|"5541055"
"g"|"19016824"|"5541208"
"t"|"19016835"|"5541057"
"g"|"19016842"|"5541211"
"t"|"19016844"|"5541110"
"p"|"19016851"|"5541213"
"t"|"19016867"|"5541165"
"t"|"19016869"|"5541216"
"g"|"19016874"|"5541166"
"g"|"19016892"|"5541118"
"p"|"19016899"|"5541170"
"t"|"19016901"|"5541069"
"p"|"19016908"|"5541172"
"t"|"19016917"|"5541173"
"g"|"19016919"|"5541072"
"g"|"19016926"|"5541175"
"g"|"19016928"|"5541074"
"t"|"19016935"|"5541177"
"g"|"19016942"|"5541229"
"t"|"19016942"|"5541178"
"t"|"19016949"|"5541230"
"g"|"19016949"|"5541078"
"p"|"19016951"|"5541129"
"t"|"19016958"|"5541079"
"g"|"19016960"|"5541232"
"t"|"19016960"|"5541181"
"t"|"19016978"|"5541235"
"g"|"19016983"|"5541236"
"t"|"19016994"|"5541187"
"g"|"19017001"|"5541189"
"g"|"19016728"|"5541090"
"g"|"19016729"|"5541141"
"g"|"19016730"|"5541192"
"g"|"19016731"|"5541040"
"g"|"19016745"|"5541144"
"t"|"19016745"|"5541093"
"g"|"19016746"|"5541195"
"g"|"19016747"|"5541043"
"g"|"19016748"|"5541094"
"t"|"19016761"|"5541096"
"p"|"19016763"|"5541147"
"t"|"19016764"|"5541198"
"g"|"19016764"|"5541046"
"g"|"19016765"|"5541097"
"g"|"19016779"|"5541150"
"t"|"19016780"|"5541201"
"g"|"19016781"|"5541100"
"t"|"19016781"|"5541049"
"t"|"19016796"|"5541204"
"t"|"19016813"|"5541156"
"p"|"19016828"|"5541107"
"t"|"19016831"|"5541158"
"g"|"19016845"|"5541161"
"p"|"19016846"|"5541212"
"g"|"19016847"|"5541060"
"t"|"19016848"|"5541111"
"t"|"19016863"|"5541215"
"g"|"19016864"|"5541063"
"t"|"19016865"|"5541114"
"t"|"19016878"|"5541065"
"p"|"19016880"|"5541116"
"t"|"19016882"|"5541167"
"g"|"19016896"|"5541220"
"p"|"19016897"|"5541068"
"h"|"19016898"|"5541119"
