||"Tread"||"8608584"|"2375369"
||"Tread"||"8608586"|"2375393"
||"Tread"||"8608599"|"2375417"
||"Tread"||"8608601"|"2375441"
||"Riser"||"8608607"|"2375370"
||"Tread"||"8608609"|"2375394"
||"Tread"||"8608610"|"2375418"
||"Tread"||"8608611"|"2375442"
||"Tread"||"8608612"|"2375371"
||"Tread"||"8608613"|"2375395"
||"Tread"||"8608614"|"2375419"
||"Tread"||"8608615"|"2375443"
||"Tread"||"8608616"|"2375372"
||"Tread"||"8608617"|"2375396"
||"Riser"||"8608618"|"2375420"
||"Tread"||"8608619"|"2375444"
||"Tread"||"8608620"|"2375373"
||"Tread"||"8608625"|"2375397"
||"Tread"||"8608626"|"2375421"
||"Tread"||"8608627"|"2375445"
||"Tread"||"8608628"|"2375374"
||"Tread"||"8608629"|"2375398"
||"Riser"||"8608630"|"2375422"
||"Tread"||"8608631"|"2375446"
||"Tread"||"8608633"|"2375375"
||"Tread"||"8608634"|"2375399"
||"Tread"||"8608635"|"2375423"
||"Tread"||"8608636"|"2375447"
||"Tread"||"8608637"|"2375376"
||"Tread"||"8608638"|"2375400"
||"Riser"||"8608639"|"2375424"
||"Tread"||"8608640"|"2375448"
||"Tread"||"8608641"|"2375377"
||"Riser"||"8608642"|"2375401"
||"Tread"||"8608643"|"2375425"
||"Tread"||"8608645"|"2375449"
||"Tread"||"8608646"|"2375378"
||"Tread"||"8608648"|"2375402"
||"Tread"||"8608649"|"2375426"
||"Tread"||"8608650"|"2375450"
||"Tread"||"8608651"|"2375379"
||"Tread"||"8608652"|"2375403"
||"Tread"||"8608653"|"2375427"
||"Tread"||"8608654"|"2375451"
||"Tread"||"8608656"|"2375380"
||"Riser"||"8608666"|"2375404"
||"Tread"||"8608668"|"2375428"
||"Tread"||"8608669"|"2375452"
||"Tread"||"8608670"|"2375381"
||"Tread"||"8608671"|"2375405"
||"Tread"||"8608672"|"2375429"
||"Riser"||"8608678"|"2375453"
||"Tread"||"8608680"|"2375382"
||"Riser"||"8608685"|"2375406"
||"Tread"||"8608693"|"2375430"
||"Tread"||"8608694"|"2375454"
||"Tread"||"8608696"|"2375383"
||"Riser"||"8608698"|"2375407"
||"Tread"||"8608705"|"2375431"
||"Tread"||"8608708"|"2375455"
||"Tread"||"8608709"|"2375384"
||"Tread"||"8608710"|"2375408"
||"Tread"||"8608711"|"2375432"
||"Tread"||"8608712"|"2375456"
||"Tread"||"8608713"|"2375385"
||"Tread"||"8608715"|"2375409"
||"Tread"||"8608720"|"2375433"
||"Tread"||"8608721"|"2375457"
||"Tread"||"8608722"|"2375386"
||"Tread"||"8608723"|"2375410"
||"Tread"||"8608724"|"2375434"
||"Tread"||"8608726"|"2375458"
||"Tread"||"8608727"|"2375387"
||"Tread"||"8608729"|"2375411"
||"Tread"||"8608730"|"2375435"
||"Tread"||"8608731"|"2375459"
||"Tread"||"8608733"|"2375388"
||"Tread"||"8608734"|"2375412"
||"Tread"||"8608735"|"2375436"
||"Tread"||"8608736"|"2375460"
||"Tread"||"8608737"|"2375389"
||"Tread"||"8608738"|"2375413"
||"Tread"||"8608742"|"2375437"
||"Tread"||"8608744"|"2375461"
||"Tread"||"8608746"|"2375390"
||"Tread"||"8608747"|"2375414"
||"Tread"||"8608748"|"2375438"
||"Tread"||"8608749"|"2375462"
||"Tread"||"8608750"|"2375391"
||"Tread"||"8608751"|"2375415"
||"Tread"||"8608753"|"2375439"
||"Tread"||"8608754"|"2375463"
||"Tread"||"8608763"|"2375392"
||"Tread"||"8608764"|"2375416"
||"Tread"||"8608765"|"2375440"
||"Tread"||"8608766"|"2375464"
