"A-4"|"Yes"|"19016715"|"31281975"
"A-6"|"No "|"19016715"|"31282141"
"A-4"|"Yes"|"19016716"|"31282307"
"A-6"|"No "|"19016716"|"31282473"
"A-2-4"|"No "|"19016717"|"31281976"
"A-3"|"Yes"|"19016717"|"31282142"
"A-6"|"Yes"|"19016718"|"31282308"
"A-7-6"|"No "|"19016718"|"31282474"
"A-4"|"Yes"|"19016719"|"31281977"
"A-4"|"Yes"|"19016720"|"31282143"
"A-6"|"No "|"19016720"|"31282309"
"A-2-4"|"No "|"19016721"|"31281978"
"A-4"|"No "|"19016721"|"31282144"
"A-1-b"|"Yes"|"19016721"|"31282475"
"A-6"|"Yes"|"19016722"|"31282310"
"A-7-6"|"No "|"19016722"|"31282476"
"A-7-6"|"No "|"19016723"|"31282477"
"A-6"|"No "|"19016723"|"31282311"
"A-4"|"No "|"19016723"|"31282145"
"A-2-6"|"Yes"|"19016723"|"31281979"
"A-2-4"|"Yes"|"19016724"|"31281980"
"A-4"|"No "|"19016724"|"31282146"
"A-4"|"Yes"|"19016725"|"31282312"
"A-8"|"Yes"|"19016726"|"31282478"
"A-4"|"Yes"|"19016727"|"31281981"
"A-2-4"|"No "|"19016728"|"31282313"
"A-4"|"Yes"|"19016728"|"31282147"
"A-2-4"|"No "|"19016729"|"31281982"
"A-4"|"No "|"19016729"|"31282148"
"A-1-b"|"Yes"|"19016729"|"31282479"
"A-5"|"Yes"|"19016730"|"31281983"
"A-2-4"|"No "|"19016730"|"31282314"
"A-4"|"No "|"19016730"|"31282480"
"A-6"|"Yes"|"19016731"|"31282481"
"A-4"|"No "|"19016731"|"31282315"
"A-2-4"|"No "|"19016731"|"31282149"
"A-7-6"|"No "|"19016731"|"31281984"
"A-7-6"|"No "|"19016732"|"31281985"
"A-2-6"|"Yes"|"19016732"|"31282150"
"A-4"|"No "|"19016732"|"31282316"
"A-6"|"No "|"19016732"|"31282482"
"A-2-4"|"No "|"19016733"|"31282151"
"A-4"|"Yes"|"19016733"|"31282317"
"A-6"|"No "|"19016733"|"31282483"
"A-2-4"|"No "|"19016734"|"31282152"
"A-4"|"Yes"|"19016734"|"31281986"
"A-4"|"Yes"|"19016735"|"31282318"
"A-3"|"No "|"19016736"|"31281987"
"A-2-4"|"Yes"|"19016736"|"31282484"
"A-7-6"|"No "|"19016737"|"31282319"
