"Udic"|"6850600"|"1578497"
"Udic"|"6850601"|"1578568"
"Aquic"|"6850602"|"1578569"
"Udic"|"6850603"|"1578570"
"Aquic"|"6850604"|"1578571"
"Aquic"|"6850605"|"1578572"
"Perudic"|"6850606"|"1578573"
"Udic"|"6850607"|"1578574"
"Udic"|"6850608"|"1578575"
"Udic"|"6850609"|"1578576"
"Aquic"|"6850610"|"1578554"
"Aquic"|"6850611"|"1578555"
"Perudic"|"6850612"|"1578556"
"Udic"|"6850613"|"1578557"
"Udic"|"6850614"|"1578558"
"Udic"|"6850615"|"1578559"
"Peraquic"|"6850617"|"1578537"
"Aquic"|"6850618"|"1578538"
"Udic"|"6850620"|"1578516"
"Udic"|"6850621"|"1578517"
"Udic"|"6850622"|"1578518"
"Peraquic"|"6850623"|"1578519"
"Aquic"|"6850624"|"1578520"
"Udic"|"6850625"|"1578521"
"Udic"|"6850626"|"1578498"
"Udic"|"6850627"|"1578499"
"Aquic"|"6850628"|"1578500"
"Aquic"|"6850629"|"1578501"
"Peraquic"|"6850630"|"1578502"
"Udic"|"6850631"|"1578503"
"Udic"|"6850632"|"1578504"
"Udic"|"6850633"|"1578505"
"Udic"|"6850634"|"1578506"
"Aquic"|"6850635"|"1578577"
"Peraquic"|"6850636"|"1578578"
"Perudic"|"6850637"|"1578579"
"Udic"|"6850638"|"1578580"
"Udic"|"6850639"|"1578581"
"Udic"|"6850640"|"1578582"
"Aquic"|"6850641"|"1578560"
"Aquic"|"6850642"|"1578561"
"Perudic"|"6850643"|"1578562"
"Udic"|"6850644"|"1578539"
"Udic"|"6850645"|"1578540"
"Udic"|"6850646"|"1578541"
"Aquic"|"6850647"|"1578542"
"Aquic"|"6850648"|"1578543"
"Perudic"|"6850649"|"1578544"
"Aquic"|"6850650"|"1578545"
"Udic"|"6850651"|"1578522"
"Aquic"|"6850652"|"1578523"
"Udic"|"6850653"|"1578524"
"Aquic"|"6850654"|"1578525"
"Aquic"|"6850655"|"1578526"
"Udic"|"6850656"|"1578527"
"Udic"|"6850657"|"1578528"
"Udic"|"6850658"|"1578529"
"Udic"|"6850659"|"1578530"
"Aquic"|"6850660"|"1578507"
"Peraquic"|"6850661"|"1578508"
"Aquic"|"6850662"|"1578509"
"Udic"|"6850663"|"1578510"
"Peraquic"|"6850664"|"1578511"
"Udic"|"6850665"|"1578512"
"Aquic"|"6850666"|"1578583"
"Peraquic"|"6850667"|"1578584"
"Peraquic"|"6850668"|"1578585"
"Udic"|"6850669"|"1578563"
"Peraquic"|"6850670"|"1578564"
"Udic"|"6850671"|"1578565"
"Aquic"|"6850672"|"1578566"
"Peraquic"|"6850673"|"1578567"
"Udic"|"6850675"|"1578546"
"Udic"|"6850676"|"1578547"
"Perudic"|"6850677"|"1578548"
"Aquic"|"6850678"|"1578549"
"Aquic"|"6850679"|"1578550"
"Udic"|"6850680"|"1578551"
"Udic"|"6850681"|"1578552"
"Udic"|"6850682"|"1578553"
"Aquic"|"6850684"|"1578531"
"Aquic"|"6850685"|"1578532"
"Udic"|"6850686"|"1578533"
"Udic"|"6850687"|"1578534"
"Udic"|"6850688"|"1578535"
"Udic"|"6850689"|"1578536"
"Aquic"|"6850690"|"1578513"
"Peraquic"|"6850691"|"1578514"
"Udic"|"6850692"|"1578515"
"Udic"|"6850693"|"1578586"
"Udic"|"6850694"|"1578587"
"Udic"|"6850695"|"1578588"
"Aquic"|"6850696"|"1578589"
"Peraquic"|"6850697"|"1578590"
