"4"|"6850602"|"1398465"
"2"|"6850602"|"1398438"
"2"|"6850604"|"1398467"
"4"|"6850605"|"1398442"
"2"|"6850605"|"1398415"
"1"|"6850606"|"1398497"
"4"|"6850606"|"1398445"
"3"|"6850606"|"1398418"
"2"|"6850610"|"1398472"
"4"|"6850611"|"1398447"
"2"|"6850611"|"1398420"
"1"|"6850612"|"1398502"
"4"|"6850612"|"1398450"
"3"|"6850612"|"1398423"
"4"|"6850617"|"1398506"
"3"|"6850617"|"1398480"
"2"|"6850617"|"1398427"
"4"|"6850618"|"1398509"
"3"|"6850618"|"1398483"
"2"|"6850618"|"1398456"
"2"|"6850623"|"1398513"
"4"|"6850623"|"1398487"
"3"|"6850623"|"1398460"
"4"|"6850624"|"1398490"
"3"|"6850624"|"1398463"
"2"|"6850624"|"1398436"
"2"|"6850628"|"1398466"
"2"|"6850629"|"1398493"
"4"|"6850630"|"1398495"
"2"|"6850630"|"1398469"
"3"|"6850630"|"1398416"
"2"|"6850635"|"1398498"
"4"|"6850636"|"1398500"
"3"|"6850636"|"1398474"
"2"|"6850636"|"1398421"
"3"|"6850637"|"1398503"
"1"|"6850637"|"1398477"
"4"|"6850637"|"1398424"
"2"|"6850641"|"1398479"
"4"|"6850642"|"1398481"
"2"|"6850642"|"1398454"
"4"|"6850643"|"1398484"
"3"|"6850643"|"1398457"
"1"|"6850643"|"1398430"
"2"|"6850647"|"1398459"
"4"|"6850648"|"1398461"
"2"|"6850648"|"1398434"
"1"|"6850649"|"1398516"
"4"|"6850649"|"1398464"
"3"|"6850649"|"1398437"
"2"|"6850650"|"1398411"
"2"|"6850652"|"1398491"
"4"|"6850652"|"1398439"
"3"|"6850652"|"1398412"
"4"|"6850654"|"1398441"
"2"|"6850654"|"1398414"
"4"|"6850655"|"1398496"
"3"|"6850655"|"1398470"
"2"|"6850655"|"1398443"
"4"|"6850660"|"1398446"
"2"|"6850660"|"1398419"
"3"|"6850661"|"1398501"
"4"|"6850661"|"1398475"
"2"|"6850661"|"1398448"
"4"|"6850662"|"1398478"
"2"|"6850662"|"1398451"
"2"|"6850664"|"1398504"
"3"|"6850664"|"1398452"
"4"|"6850664"|"1398425"
"2"|"6850666"|"1398505"
"2"|"6850667"|"1398507"
"3"|"6850667"|"1398455"
"4"|"6850667"|"1398428"
"3"|"6850668"|"1398510"
"2"|"6850668"|"1398458"
"4"|"6850668"|"1398431"
"4"|"6850670"|"1398511"
"2"|"6850670"|"1398485"
"3"|"6850670"|"1398432"
"2"|"6850672"|"1398486"
"4"|"6850673"|"1398514"
"2"|"6850673"|"1398488"
"3"|"6850673"|"1398435"
"1"|"6850677"|"1398492"
"4"|"6850677"|"1398440"
"3"|"6850677"|"1398413"
"4"|"6850678"|"1398494"
"2"|"6850678"|"1398468"
"4"|"6850679"|"1398471"
"3"|"6850679"|"1398444"
"2"|"6850679"|"1398417"
"4"|"6850684"|"1398499"
"2"|"6850684"|"1398473"
"4"|"6850685"|"1398476"
"3"|"6850685"|"1398449"
"2"|"6850685"|"1398422"
"4"|"6850690"|"1398453"
"2"|"6850690"|"1398426"
"4"|"6850691"|"1398508"
"2"|"6850691"|"1398482"
"3"|"6850691"|"1398429"
"2"|"6850696"|"1398512"
"4"|"6850696"|"1398433"
"3"|"6850697"|"1398515"
"4"|"6850697"|"1398489"
"2"|"6850697"|"1398462"
