"Sandy loam"||"37335179"|"37998397"
"Sand"||"37335180"|"37998704"
"Clay"||"37335180"|"37999010"
"Sand"||"37335181"|"37998091"
"Sandy loam"||"37335182"|"37998398"
"Sandy loam"||"37335183"|"37998705"
"Coarse sandy loam"||"37335196"|"37998095"
"Fine sand"||"37335197"|"37998402"
"Silty clay"||"37335198"|"37998709"
"Silty clay loam"||"37335199"|"37999015"
"Sandy loam"||"37335213"|"37998713"
"Sandy clay loam"||"37335214"|"37999019"
"Loamy sand"||"37335215"|"37998100"
"Fine sandy loam"||"37335216"|"37998407"
"Loamy sand"||"37335230"|"37999023"
"Loamy sand"||"37335231"|"37998104"
"Loam"||"37335232"|"37998411"
"Sandy loam"||"37335233"|"37998718"
"Sandy loam"||"37335246"|"37999027"
"Silty clay loam"||"37335247"|"37998108"
"Clay loam"||"37335248"|"37998415"
"Fine sandy loam"||"37335249"|"37998722"
"Fine sandy loam"||"37335263"|"37998112"
"Loamy sand"||"37335264"|"37998419"
"Clay loam"||"37335265"|"37998726"
"Silt loam"||"37335266"|"37999032"
"Fine sandy loam"||"37335280"|"37998730"
|"Muck"|"37335281"|"37999036"
"Silt loam"||"37335282"|"37998117"
"Clay"||"37335283"|"37998424"
"Loamy sand"||"37335296"|"37998734"
"Clay loam"||"37335297"|"37999040"
"Sandy loam"||"37335298"|"37998121"
"Silt loam"||"37335299"|"37998428"
"Sandy loam"||"37335300"|"37998735"
"Sand"||"37335313"|"37998125"
"Sandy loam"||"37335314"|"37998432"
"Loamy sand"||"37335315"|"37998739"
"Sandy loam"||"37335316"|"37999045"
"Silt loam"||"37335330"|"37998436"
"Fine sandy loam"||"37335331"|"37998743"
"Sandy clay loam"||"37335332"|"37999049"
"Coarse sand"||"37335333"|"37998130"
"Sandy loam"||"37335333"|"37998437"
"Sandy loam"||"37335347"|"37999053"
"Sandy loam"||"37335348"|"37998134"
"Clay loam"||"37335349"|"37998441"
"Loamy sand"||"37335350"|"37998748"
