0|0|0|46|61|91|"Moist"|"72628074"|"41828870"
46|61|91|76|138|200|"Wet"|"72628074"|"41829301"
76|138|200|200|200|200|"Moist"|"72628074"|"41829732"
0|0|0|200|200|200|"Moist"|"72628075"|"41830163"
0|0|0|200|200|200|"Moist"|"72628076"|"41828871"
0|0|0|61|76|91|"Moist"|"72628077"|"41829302"
61|76|91|200|200|200|"Wet"|"72628077"|"41829733"
0|0|0|200|200|200|"Moist"|"72628078"|"41830164"
0|0|0|200|200|200|"Moist"|"72628079"|"41828872"
0|0|0|0|8|15|"Moist"|"72628080"|"41829303"
0|8|15|200|200|200|"Wet"|"72628080"|"41829734"
0|0|0|200|200|200|"Moist"|"72628081"|"41830165"
0|0|0|200|200|200|"Moist"|"72628082"|"41828873"
0|0|0|15|30|46|"Moist"|"72628086"|"41829304"
15|30|46|200|200|200|"Wet"|"72628086"|"41829735"
0|0|0|200|200|200|"Moist"|"72628087"|"41830166"
0|0|0|15|30|46|"Moist"|"72628088"|"41828874"
15|30|46|200|200|200|"Wet"|"72628088"|"41829305"
0|0|0|61|76|91|"Moist"|"72628089"|"41829736"
61|76|91|200|200|200|"Wet"|"72628089"|"41830167"
0|0|0|200|200|200|"Moist"|"72628090"|"41828875"
0|0|0|200|200|200|"Moist"|"72628091"|"41829306"
0|0|0|46|61|91|"Moist"|"72628092"|"41829737"
46|61|91|200|200|200|"Wet"|"72628092"|"41830168"
0|0|0|200|200|200|"Moist"|"72628093"|"41828876"
0|0|0|200|200|200|"Moist"|"72628094"|"41829307"
0|0|0|61|76|91|"Moist"|"72628095"|"41829738"
61|76|91|200|200|200|"Wet"|"72628095"|"41830169"
0|0|0|200|200|200|"Moist"|"72628096"|"41828877"
0|0|0|200|200|200|"Moist"|"72628097"|"41829308"
0|0|0|0|15|30|"Moist"|"72628098"|"41829739"
0|15|30|200|200|200|"Wet"|"72628098"|"41830170"
0|0|0|0|15|30|"Moist"|"72628099"|"41828878"
0|15|30|200|200|200|"Wet"|"72628099"|"41829309"
0|0|0|0|15|30|"Moist"|"72628100"|"41829740"
0|15|30|200|200|200|"Wet"|"72628100"|"41830171"
0|0|0|30|46|76|"Moist"|"72628101"|"41828879"
30|46|76|76|91|122|"Wet"|"72628101"|"41829310"
76|91|122|200|200|200|"Moist"|"72628101"|"41829741"
0|0|0|200|200|200|"Moist"|"72628102"|"41830172"
0|0|0|200|200|200|"Moist"|"72628103"|"41828880"
0|0|0|0|0|15|"Moist"|"72628104"|"41829311"
0|0|15|200|200|200|"Wet"|"72628104"|"41829742"
0|0|15|200|200|200|"Wet"|"72628105"|"41828881"
0|0|0|0|0|15|"Moist"|"72628105"|"41830173"
0|0|0|0|0|15|"Moist"|"72628106"|"41829312"
0|0|15|200|200|200|"Wet"|"72628106"|"41829743"
0|0|0|200|200|200|"Moist"|"72628107"|"41830174"
0|0|0|200|200|200|"Moist"|"72628108"|"41828882"
0|0|0|200|200|200|"Moist"|"72628109"|"41829313"
152|168|200|200|200|200|"Moist"|"72628110"|"41828883"
0|0|0|122|152|200|"Moist"|"72628110"|"41829744"
122|152|200|152|168|200|"Wet"|"72628110"|"41830175"
0|0|0|200|200|200|"Moist"|"72628111"|"41829314"
0|0|0|200|200|200|"Moist"|"72628112"|"41829745"
0|15|30|200|200|200|"Wet"|"72628113"|"41828884"
0|0|0|0|15|30|"Moist"|"72628113"|"41830176"
0|0|0|200|200|200|"Moist"|"72628114"|"41829315"
0|0|0|200|200|200|"Moist"|"72628115"|"41829746"
107|122|152|137|162|200|"Wet"|"72628116"|"41828885"
137|162|200|200|200|200|"Moist"|"72628116"|"41829316"
0|0|0|107|122|152|"Moist"|"72628116"|"41830177"
0|0|0|200|200|200|"Moist"|"72628117"|"41829747"
0|0|0|200|200|200|"Moist"|"72628118"|"41830178"
0|0|0|200|200|200|"Wet"|"72628119"|"41828886"
0|0|0|200|200|200|"Wet"|"72628120"|"41829317"
