"not used"|"6850600"|"4812939"
"not used"|"6850610"|"4813020"
"not used"|"6850631"|"4812945"
"not used"|"6850641"|"4813026"
"not used"|"6850604"|"4813014"
"not used"|"6850612"|"4813022"
"not used"|"6850617"|"4813003"
"not used"|"6850655"|"4812968"
"not used"|"6850661"|"4812974"
"not used"|"6850662"|"4812975"
"not used"|"6850667"|"4812956"
"not used"|"6850678"|"4812991"
"not used"|"6850611"|"4813021"
"not used"|"6850643"|"4813028"
"not used"|"6850660"|"4812973"
"not used"|"6850668"|"4812957"
"not used"|"6850685"|"4812998"
"not used"|"6850625"|"4812963"
"not used"|"6850656"|"4812969"
"not used"|"6850686"|"4812999"
"not used"|"6850688"|"4813001"
"not used"|"6850650"|"4812987"
"coated"|"6850692"|"4812981"
"coated"|"6850607"|"4813017"
"not used"|"6850638"|"4812952"
"not used"|"6850601"|"4813011"
"coated"|"6850644"|"4813005"
"not used"|"6850632"|"4812946"
"not used"|"6850663"|"4812976"
"not used"|"6850669"|"4813029"
"not used"|"6850687"|"4813000"
"not used"|"6850693"|"4812958"
"not used"|"6850626"|"4812940"
"not used"|"6850657"|"4812970"
"not used"|"6850651"|"4812964"
"not used"|"6850681"|"4812994"
"not used"|"6850614"|"4813024"
"not used"|"6850620"|"4812982"
"not used"|"6850675"|"4812988"
"not used"|"6850608"|"4813018"
"not used"|"6850635"|"4812949"
"not used"|"6850639"|"4812953"
"not used"|"6850645"|"4813006"
"not used"|"6850602"|"4813012"
"not used"|"6850618"|"4813004"
"not used"|"6850623"|"4812985"
"not used"|"6850649"|"4813010"
"not used"|"6850666"|"4812955"
"not used"|"6850673"|"4813033"
"not used"|"6850690"|"4812979"
"not used"|"6850691"|"4812980"
"coated"|"6850633"|"4812947"
"not used"|"6850606"|"4813016"
"not used"|"6850624"|"4812986"
"not used"|"6850642"|"4813027"
"not used"|"6850664"|"4812977"
"not used"|"6850696"|"4812961"
"not used"|"6850637"|"4812951"
"not used"|"6850648"|"4813009"
"not used"|"6850654"|"4812967"
"not used"|"6850670"|"4813030"
"not used"|"6850679"|"4812992"
"not used"|"6850605"|"4813015"
"not used"|"6850630"|"4812944"
"not used"|"6850636"|"4812950"
"not used"|"6850652"|"4812965"
"not used"|"6850677"|"4812990"
"not used"|"6850684"|"4812997"
"not used"|"6850697"|"4812962"
"not used"|"6850627"|"4812941"
"not used"|"6850658"|"4812971"
"not used"|"6850694"|"4812959"
"not used"|"6850615"|"4813025"
"not used"|"6850682"|"4812995"
"not used"|"6850621"|"4812983"
"not used"|"6850676"|"4812989"
"not used"|"6850609"|"4813019"
"not used"|"6850640"|"4812954"
"not used"|"6850603"|"4813013"
"not used"|"6850646"|"4813007"
"not used"|"6850613"|"4813023"
"not used"|"6850680"|"4812993"
"not used"|"6850634"|"4812948"
"not used"|"6850647"|"4813008"
"not used"|"6850628"|"4812942"
"not used"|"6850659"|"4812972"
"not used"|"6850622"|"4812984"
"not used"|"6850672"|"4813032"
"not used"|"6850629"|"4812943"
"not used"|"6850689"|"4813002"
"not used"|"6850665"|"4812978"
"not used"|"6850671"|"4813031"
"not used"|"6850653"|"4812966"
"not used"|"6850683"|"4812996"
"not used"|"6850695"|"4812960"
