"ML"|"Yes"|"19016715"|"36816758"
"CL-ML"|"No "|"19016715"|"36816982"
"CL"|"No "|"19016715"|"36817205"
"ML"|"Yes"|"19016716"|"36816759"
"SC-SM"|"No "|"19016716"|"36816983"
"CL"|"No "|"19016716"|"36817428"
"SM"|"No "|"19016717"|"36817206"
"SC-SM"|"Yes"|"19016717"|"36817429"
"SC-SM"|"No "|"19016718"|"36816760"
"CL"|"Yes"|"19016718"|"36816984"
"SM"|"No "|"19016719"|"36817430"
"ML"|"Yes"|"19016719"|"36817207"
"CL"|"No "|"19016719"|"36816985"
"CL-ML"|"No "|"19016719"|"36816761"
"ML"|"Yes"|"19016720"|"36816762"
"CL"|"No "|"19016720"|"36817208"
"CL-ML"|"No "|"19016720"|"36817431"
"SC"|"No "|"19016721"|"36816763"
"SW-SM"|"No "|"19016721"|"36816986"
"SC-SM"|"No "|"19016721"|"36816987"
"CL-ML"|"No "|"19016721"|"36817209"
"SP-SM"|"Yes"|"19016721"|"36817210"
"CL"|"No "|"19016721"|"36817432"
"CL"|"Yes"|"19016722"|"36817433"
"ML"|"No "|"19016723"|"36817434"
"CL"|"No "|"19016723"|"36817211"
"SM"|"No "|"19016723"|"36816989"
"SW-SM"|"No "|"19016723"|"36816988"
"SC"|"Yes"|"19016723"|"36816765"
"SC-SM"|"No "|"19016723"|"36816764"
"SC-SM"|"Yes"|"19016724"|"36817212"
"SM"|"No "|"19016724"|"36817435"
"ML"|"No "|"19016725"|"36816766"
"SM"|"No "|"19016725"|"36816990"
"SC-SM"|"Yes"|"19016725"|"36817213"
"CL-ML"|"No "|"19016725"|"36817436"
"PT"|"Yes"|"19016726"|"36816767"
"CL-ML"|"No "|"19016727"|"36816768"
"ML"|"No "|"19016727"|"36816991"
"SM"|"No "|"19016727"|"36817214"
"SC-SM"|"Yes"|"19016727"|"36817437"
"SC-SM"|"Yes"|"19016728"|"36817438"
"ML"|"No "|"19016728"|"36817215"
"CL"|"No "|"19016728"|"36816993"
"CL-ML"|"No "|"19016728"|"36816992"
"SM"|"No "|"19016728"|"36816769"
"CL"|"No "|"19016729"|"36816770"
"SC"|"No "|"19016729"|"36816994"
"SW-SM"|"No "|"19016729"|"36817216"
"SC-SM"|"No "|"19016729"|"36817217"
"CL-ML"|"No "|"19016729"|"36817439"
"SP-SM"|"Yes"|"19016729"|"36817440"
"SC-SM"|"No "|"19016730"|"36816771"
"ML"|"No "|"19016730"|"36816995"
"SM"|"Yes"|"19016730"|"36817218"
"OL"|"No "|"19016730"|"36817441"
"SM"|"No "|"19016731"|"36817442"
"SC"|"No "|"19016731"|"36817219"
"ML"|"Yes"|"19016731"|"36816996"
"CL"|"No "|"19016731"|"36816772"
"SC-SM"|"No "|"19016732"|"36816773"
"SC"|"Yes"|"19016732"|"36816774"
"SW-SM"|"No "|"19016732"|"36816997"
"SM"|"No "|"19016732"|"36816998"
"CL"|"No "|"19016732"|"36817220"
"ML"|"No "|"19016732"|"36817443"
"ML"|"Yes"|"19016733"|"36817221"
"SM"|"No "|"19016733"|"36817444"
"ML"|"Yes"|"19016734"|"36817445"
"SM"|"No "|"19016734"|"36817222"
"SC-SM"|"No "|"19016734"|"36816999"
"CL-ML"|"No "|"19016734"|"36816775"
"CL"|"Yes"|"19016735"|"36816776"
"CL-ML"|"No "|"19016735"|"36817000"
"SC"|"No "|"19016735"|"36817223"
"SC-SM"|"No "|"19016735"|"36817446"
"SP-SM"|"No "|"19016736"|"36816777"
"SM"|"No "|"19016736"|"36817001"
"SC-SM"|"Yes"|"19016736"|"36817224"
"SC-SM"|"No "|"19016737"|"36817447"
"CL"|"Yes"|"19016737"|"36816778"
"SC-SM"|"No "|"19016738"|"36817002"
"CL"|"Yes"|"19016738"|"36817225"
"SC"|"No "|"19016738"|"36817448"
"CL-ML"|"No "|"19016739"|"36816779"
"SC-SM"|"No "|"19016739"|"36817003"
"CL"|"No "|"19016739"|"36817226"
"SC"|"Yes"|"19016739"|"36817449"
"SP-SM"|"Yes"|"19016740"|"36816780"
"SW-SM"|"No "|"19016740"|"36817004"
"SM"|"No "|"19016740"|"36817227"
"CL"|"Yes"|"19016741"|"36817450"
"SC"|"No "|"19016742"|"36816781"
"CH"|"No "|"19016742"|"36817005"
"CL"|"Yes"|"19016742"|"36817228"
"CL-ML"|"No "|"19016743"|"36816782"
"SC"|"Yes"|"19016743"|"36817006"
"SC-SM"|"No "|"19016743"|"36817229"
"CL"|"No "|"19016743"|"36817451"
"SW"|"No "|"19016743"|"36817452"
"SP"|"Yes"|"19016744"|"36817007"
"SM"|"No "|"19016744"|"36816783"
"SC-SM"|"No "|"19016745"|"36816784"
"CL"|"Yes"|"19016745"|"36817230"
"SC"|"No "|"19016745"|"36817453"
"SC-SM"|"No "|"19016746"|"36817454"
"SP-SC"|"Yes"|"19016746"|"36817232"
"ML"|"No "|"19016746"|"36817231"
"CL"|"No "|"19016746"|"36817009"
"CL-ML"|"No "|"19016746"|"36817008"
"SM"|"No "|"19016746"|"36816785"
"CL-ML"|"No "|"19016747"|"36816786"
"SC"|"Yes"|"19016747"|"36817010"
"SC-SM"|"No "|"19016747"|"36817233"
"CL"|"No "|"19016747"|"36817455"
"SW-SM"|"No "|"19016747"|"36817456"
"CH"|"No "|"19016748"|"36816787"
"CL-ML"|"No "|"19016748"|"36816788"
"MH"|"No "|"19016748"|"36817011"
