870|"167363"|"122531"|"8995722"
8460|"167364"|"122531"|"8995790"
|"167365"|"122531"|"8995926"
9330|"167366"|"122531"|"8995859"
9330|"167367"|"122531"|"8995927"
733|"167362"|"122534"|"8995881"
1|"167363"|"122534"|"8995882"
732|"167364"|"122534"|"8995949"
733|"167366"|"122534"|"8995744"
733|"167367"|"122534"|"8995813"
3758|"167362"|"122535"|"8995971"
3758|"167364"|"122535"|"8995766"
3758|"167366"|"122535"|"8995835"
3758|"167367"|"122535"|"8995904"
3690|"167362"|"122538"|"8995738"
215|"167363"|"122538"|"8995739"
3475|"167364"|"122538"|"8995807"
3690|"167366"|"122538"|"8995876"
3690|"167367"|"122538"|"8995944"
2188|"167362"|"122540"|"8995829"
64|"167363"|"122540"|"8995830"
2124|"167364"|"122540"|"8995898"
2188|"167366"|"122540"|"8995966"
2188|"167367"|"122540"|"8995761"
28695|"167362"|"122543"|"8995853"
967|"167363"|"122543"|"8995854"
27728|"167364"|"122543"|"8995921"
|"167365"|"122543"|"8995784"
28695|"167366"|"122543"|"8995716"
28695|"167367"|"122543"|"8995785"
3060|"167362"|"122544"|"8995755"
99|"167363"|"122544"|"8995756"
2961|"167364"|"122544"|"8995824"
9330|"167362"|"122531"|"8995721"
399|"167367"|"122529"|"8995818"
399|"167366"|"122529"|"8995749"
389|"167364"|"122529"|"8995954"
10|"167363"|"122529"|"8995887"
399|"167362"|"122529"|"8995886"
1229|"167367"|"122526"|"8995796"
1229|"167366"|"122526"|"8995727"
|"167365"|"122526"|"8995795"
1196|"167364"|"122526"|"8995932"
33|"167363"|"122526"|"8995865"
1229|"167362"|"122526"|"8995864"
353|"167367"|"122524"|"8995977"
353|"167366"|"122524"|"8995909"
323|"167364"|"122524"|"8995840"
30|"167363"|"122524"|"8995772"
353|"167362"|"122524"|"8995771"
3403|"167367"|"122521"|"8995801"
3403|"167366"|"122521"|"8995732"
3344|"167364"|"122521"|"8995937"
59|"167363"|"122521"|"8995870"
3403|"167362"|"122521"|"8995869"
876|"167367"|"122520"|"8995847"
876|"167366"|"122520"|"8995778"
811|"167364"|"122520"|"8995709"
65|"167363"|"122520"|"8995915"
876|"167362"|"122520"|"8995914"
1415|"167367"|"122519"|"8995892"
1415|"167366"|"122519"|"8995823"
|"167365"|"122519"|"8995891"
1370|"167364"|"122519"|"8995754"
45|"167363"|"122519"|"8995960"
