"not used"|"6034742"|"4737539"
"mixed"|"6034757"|"4737528"
"mixed"|"6034767"|"4737488"
"mixed"|"6034737"|"4737485"
"mixed"|"6034747"|"4737469"
"mixed"|"6034717"|"4737491"
"mixed"|"6034727"|"4737525"
"mixed"|"6034773"|"4737493"
"siliceous"|"6034697"|"4737448"
"siliceous"|"6034732"|"4737480"
"mixed"|"6034758"|"4737529"
"mixed"|"6034707"|"4737457"
"mixed"|"6034784"|"4737454"
"mixed"|"6034764"|"4737510"
"siliceous"|"6034751"|"4737498"
"mixed"|"6034788"|"4737532"
"mixed"|"6034794"|"4737513"
"mixed"|"6034723"|"4737472"
"siliceous"|"6034731"|"4737504"
"mixed"|"6034753"|"4737450"
"mixed"|"6034774"|"4737494"
"mixed"|"6034721"|"4737470"
"mixed"|"6034738"|"4737486"
"mixed"|"6034768"|"4737464"
"mixed"|"6034748"|"4737495"
"mixed"|"6034728"|"4737501"
"mixed"|"6034770"|"4737540"
"mixed"|"6034750"|"4737497"
"mixed"|"6034718"|"4737492"
"mixed"|"6034733"|"4737481"
"mixed"|"6034754"|"4737451"
"siliceous"|"6034708"|"4737458"
"siliceous"|"6034711"|"4737461"
"siliceous"|"6034712"|"4737536"
"siliceous"|"6034795"|"4737489"
"siliceous"|"6034798"|"4737467"
"siliceous"|"6034799"|"4737517"
"siliceous"|"6034775"|"4737520"
"mixed"|"6034713"|"4737537"
"siliceous"|"6034744"|"4737516"
"siliceous"|"6034779"|"4737474"
"mixed"|"6034703"|"4737478"
"mixed"|"6034726"|"4737524"
"mixed"|"6034734"|"4737482"
"mixed"|"6034790"|"4737534"
"siliceous"|"6034702"|"4737477"
"siliceous"|"6034778"|"4737523"
"mixed"|"6034800"|"4737518"
"siliceous"|"6034696"|"4737447"
"siliceous"|"6034783"|"4737453"
"mixed"|"6034724"|"4737473"
"siliceous"|"6034763"|"4737509"
"mixed"|"6034704"|"4737479"
"mixed"|"6034714"|"4737538"
"mixed"|"6034780"|"4737475"
"siliceous"|"6034791"|"4737535"
"siliceous"|"6034771"|"4737541"
"not used"|"6034722"|"4737471"
"mixed"|"6034698"|"4737449"
"mixed"|"6034701"|"4737476"
"siliceous"|"6034759"|"4737505"
"mixed"|"6034785"|"4737455"
"mixed"|"6034789"|"4737533"
"mixed"|"6034801"|"4737519"
"siliceous"|"6034710"|"4737460"
"siliceous"|"6034730"|"4737503"
"siliceous"|"6034739"|"4737462"
"siliceous"|"6034776"|"4737521"
"siliceous"|"6034719"|"4737542"
"siliceous"|"6034756"|"4737527"
"siliceous"|"6034777"|"4737522"
"siliceous"|"6034797"|"4737466"
"mixed"|"6034729"|"4737502"
"siliceous"|"6034699"|"4737499"
"siliceous"|"6034755"|"4737526"
"siliceous"|"6034735"|"4737483"
"siliceous"|"6034786"|"4737530"
"siliceous"|"6034715"|"4737514"
"siliceous"|"6034766"|"4737487"
"mixed"|"6034736"|"4737484"
"mixed"|"6034716"|"4737515"
"mixed"|"6034706"|"4737456"
"mixed"|"6034749"|"4737496"
"mixed"|"6034709"|"4737459"
"mixed"|"6034760"|"4737506"
"mixed"|"6034765"|"4737511"
"mixed"|"6034793"|"4737512"
"siliceous"|"6034695"|"4737446"
"siliceous"|"6034782"|"4737452"
"siliceous"|"6034762"|"4737508"
"not used"|"6034694"|"4737445"
"mixed"|"6034740"|"4737463"
"mixed"|"6034720"|"4737543"
"not used"|"6034761"|"4737507"
"mixed"|"6034700"|"4737500"
"mixed"|"6034796"|"4737490"
"siliceous"|"6034746"|"4737468"
"siliceous"|"6034769"|"4737465"
"mixed"|"6034787"|"4737531"
