"Silty clay loam"||"32800719"|"33387566"
"Sand"||"32800720"|"33387919"
"Sandy loam"||"32800721"|"33388272"
"Loamy sand"||"32800722"|"33388625"
"Fine sandy loam"||"32800723"|"33387567"
"Sandy loam"||"32800736"|"33387923"
"Sandy loam"||"32800737"|"33388276"
"Silt loam"||"32800738"|"33388629"
"Sandy loam"||"32800739"|"33387571"
"Silty clay"||"32800753"|"33388280"
"Sandy loam"||"32800754"|"33388633"
"Clay loam"||"32800755"|"33387575"
"Loamy sand"||"32800756"|"33387928"
"Sandy loam"||"32800770"|"33387579"
"Fine sandy loam"||"32800771"|"33387932"
"Loam"||"32800772"|"33388285"
"Clay loam"||"32800773"|"33388638"
"Sandy loam"||"32800786"|"33387936"
"Clay loam"||"32800787"|"33388289"
"Sandy loam"||"32800788"|"33388642"
"Fine sandy loam"||"32800789"|"33387584"
"Loamy fine sand"||"32800803"|"33388293"
"Silt loam"||"32800804"|"33388646"
"Silt loam"||"32800805"|"33387588"
"Fine sandy loam"||"32800806"|"33387941"
"Silt loam"||"32800820"|"33387592"
"Loamy fine sand"||"32800821"|"33387945"
"Fine sandy loam"||"32800822"|"33388298"
"Sandy loam"||"32800823"|"33388651"
"Silty clay"||"32800836"|"33387596"
"Sand"||"32800837"|"33387949"
"Clay"||"32800837"|"33388302"
"Clay"||"32800838"|"33388655"
"Clay"||"32800839"|"33387597"
"Loam"||"32800840"|"33387950"
"Clay"||"32800853"|"33388306"
"Loam"||"32800854"|"33388659"
"Sandy clay loam"||"32800855"|"33387601"
"Loamy fine sand"||"32800856"|"33387954"
"Sandy loam"||"32800870"|"33388663"
"Silty clay loam"||"32800871"|"33387605"
"Sandy loam"||"32800872"|"33387958"
"Loamy sand"||"32800873"|"33388311"
"Sand"||"32800887"|"33387609"
"Loamy sand"||"32800888"|"33387962"
"Loam"||"32800889"|"33388315"
"Silty clay loam"||"32800890"|"33388668"
"Silt loam"||"32800903"|"33387966"
"Sandy clay loam"||"32800904"|"33388319"
"Sandy loam"||"32800905"|"33388672"
"Clay loam"||"32800906"|"33387614"
"Clay loam"||"32800920"|"33388323"
"Loam"||"32800921"|"33388676"
"Loam"||"32800922"|"33387618"
"Sandy loam"||"32800923"|"33387971"
"Sandy loam"||"32800937"|"33388680"
"Clay loam"||"32800938"|"33387622"
"Sandy loam"||"32800939"|"33387975"
"Fine sandy loam"||"32800940"|"33388328"
"Sandy loam"||"32800953"|"33388684"
"Sand"||"32800954"|"33387626"
"Silt loam"||"32800955"|"33387979"
"Sandy clay loam"||"32800956"|"33388332"
"Silt loam"||"32800957"|"33388685"
"Sand"||"32800970"|"33387630"
"Fine sandy loam"||"32800971"|"33387983"
"Clay loam"||"32800972"|"33388336"
"Sandy clay loam"||"32800973"|"33388689"
