"2"|"6034697"|"1217217"
"2"|"6034698"|"1217197"
"4"|"6034698"|"1217218"
"2"|"6034699"|"1217220"
"2"|"6034700"|"1217221"
"2"|"6034702"|"1217201"
"2"|"6034704"|"1217222"
"4"|"6034705"|"1217182"
"3"|"6034705"|"1217203"
"1"|"6034705"|"1217224"
"2"|"6034706"|"1217225"
"2"|"6034707"|"1217226"
"2"|"6034709"|"1217247"
"2"|"6034711"|"1217186"
"2"|"6034712"|"1217188"
"2"|"6034713"|"1217189"
"2"|"6034714"|"1217190"
"2"|"6034718"|"1217212"
"4"|"6034718"|"1217233"
"2"|"6034719"|"1217235"
"2"|"6034720"|"1217236"
"2"|"6034723"|"1217175"
"4"|"6034723"|"1217196"
"3"|"6034725"|"1217177"
"1"|"6034725"|"1217198"
"4"|"6034725"|"1217238"
"2"|"6034726"|"1217240"
"2"|"6034727"|"1217241"
"2"|"6034731"|"1217242"
"2"|"6034732"|"1217244"
"2"|"6034733"|"1217245"
"2"|"6034734"|"1217246"
"2"|"6034738"|"1217207"
"4"|"6034738"|"1217228"
"2"|"6034739"|"1217209"
"2"|"6034740"|"1217210"
"4"|"6034743"|"1217211"
"3"|"6034743"|"1217232"
"1"|"6034743"|"1217252"
"3"|"6034745"|"1217192"
"1"|"6034745"|"1217213"
"4"|"6034745"|"1217253"
"2"|"6034746"|"1217255"
"2"|"6034747"|"1217256"
"2"|"6034751"|"1217237"
"1"|"6034752"|"1217178"
"4"|"6034752"|"1217219"
"3"|"6034752"|"1217239"
"2"|"6034753"|"1217179"
"2"|"6034754"|"1217180"
"2"|"6034758"|"1217181"
"4"|"6034758"|"1217202"
"2"|"6034759"|"1217183"
"2"|"6034760"|"1217184"
"4"|"6034765"|"1217187"
"2"|"6034765"|"1217248"
"2"|"6034766"|"1217230"
"2"|"6034767"|"1217231"
"1"|"6034772"|"1217193"
"4"|"6034772"|"1217234"
"3"|"6034772"|"1217254"
"2"|"6034773"|"1217194"
"2"|"6034774"|"1217195"
"2"|"6034778"|"1217176"
"2"|"6034779"|"1217199"
"2"|"6034780"|"1217200"
"2"|"6034785"|"1217223"
"4"|"6034785"|"1217243"
"2"|"6034786"|"1217204"
"2"|"6034787"|"1217205"
"2"|"6034788"|"1217185"
"4"|"6034788"|"1217206"
"2"|"6034789"|"1217227"
"4"|"6034792"|"1217208"
"3"|"6034792"|"1217229"
"1"|"6034792"|"1217249"
"2"|"6034793"|"1217250"
"2"|"6034794"|"1217251"
"2"|"6034798"|"1217191"
"2"|"6034799"|"1217214"
"2"|"6034800"|"1217215"
"2"|"6034801"|"1217216"
