"A-4"|"Yes"|"19010962"|"31272462"
"A-4"|"Yes"|"19010963"|"31272539"
"A-2"|"No "|"19010963"|"31272615"
"A-3"|"No "|"19010963"|"31272691"
"A-4"|"Yes"|"19010964"|"31272463"
"A-4"|"Yes"|"19010965"|"31272540"
"A-6"|"No "|"19010965"|"31272616"
"A-4"|"Yes"|"19010966"|"31272692"
"A-6"|"No "|"19010966"|"31272464"
"A-4"|"No "|"19010967"|"31272541"
"A-6"|"Yes"|"19010967"|"31272617"
"A-6"|"No "|"19010968"|"31272465"
"A-7-6"|"Yes"|"19010968"|"31272693"
"A-4"|"Yes"|"19010969"|"31272542"
"A-7"|"No "|"19010970"|"31272618"
"A-6"|"Yes"|"19010970"|"31272694"
"A-2-4"|"No "|"19010971"|"31272466"
"A-4"|"Yes"|"19010971"|"31272543"
"A-6"|"No "|"19010971"|"31272619"
"A-2-4"|"Yes"|"19010972"|"31272695"
"A-6"|"No "|"19010972"|"31272544"
"A-4"|"No "|"19010972"|"31272467"
"A-6"|"No "|"19010973"|"31272620"
"A-7"|"Yes"|"19010973"|"31272696"
"A-4"|"Yes"|"19010974"|"31272468"
"A-4"|"Yes"|"19010975"|"31272545"
"A-6"|"No "|"19010975"|"31272621"
"A-4"|"Yes"|"19010976"|"31272697"
"A-4"|"Yes"|"19010977"|"31272469"
"A-1"|"No "|"19010978"|"31272546"
"A-2-4"|"Yes"|"19010978"|"31272622"
"A-3"|"No "|"19010978"|"31272698"
"A-4"|"No "|"19010979"|"31272547"
"A-2-4"|"Yes"|"19010979"|"31272470"
"A-2-4"|"No "|"19010980"|"31272623"
"A-4"|"Yes"|"19010980"|"31272699"
"A-6"|"Yes"|"19010981"|"31272471"
"A-7"|"No "|"19010981"|"31272548"
"A-6"|"Yes"|"19010982"|"31272700"
"A-7"|"No "|"19010982"|"31272624"
"A-4"|"No "|"19010982"|"31272472"
"A-1"|"No "|"19010983"|"31272549"
"A-3"|"Yes"|"19010983"|"31272625"
"A-2"|"No "|"19010984"|"31272701"
"A-4"|"Yes"|"19010984"|"31272473"
"A-4"|"Yes"|"19010985"|"31272550"
"A-2"|"No "|"19010985"|"31272626"
"A-3"|"No "|"19010985"|"31272702"
"A-8"|"Yes"|"19010986"|"31272474"
"A-4"|"Yes"|"19010987"|"31272551"
"A-6"|"No "|"19010988"|"31272475"
"A-2-4"|"Yes"|"19010988"|"31272627"
"A-4"|"No "|"19010988"|"31272703"
"A-4"|"Yes"|"19010989"|"31272628"
"A-2-4"|"No "|"19010989"|"31272552"
"A-4"|"Yes"|"19010990"|"31272476"
"A-6"|"No "|"19010990"|"31272553"
"A-2-4"|"No "|"19010990"|"31272704"
"A-4"|"Yes"|"19010991"|"31272705"
"A-2-4"|"No "|"19010991"|"31272629"
"A-4"|"Yes"|"19010992"|"31272554"
"A-2-4"|"No "|"19010992"|"31272477"
"A-2"|"Yes"|"19010993"|"31272630"
"A-3"|"No "|"19010993"|"31272706"
"A-4"|"Yes"|"19010994"|"31272478"
