||"Tread"||"8603298"|"2373091"
||"Tread"||"8603299"|"2373112"
||"Tread"||"8603300"|"2373133"
||"Tread"||"8603301"|"2373154"
||"Tread"||"8603302"|"2373092"
|"Interfluve"|||"8603303"|"2373113"
||"Riser"||"8603304"|"2373134"
|"Interfluve"|||"8603305"|"2373155"
||"Tread"||"8603348"|"2373093"
||"Tread"||"8603349"|"2373114"
||"Tread"||"8603350"|"2373135"
||"Tread"||"8603351"|"2373156"
||"Tread"||"8603352"|"2373094"
||"Tread"||"8603353"|"2373115"
||"Tread"||"8603354"|"2373136"
||"Tread"||"8603355"|"2373157"
||"Riser"||"8603356"|"2373095"
|"Interfluve"|||"8603357"|"2373116"
||"Tread"||"8603358"|"2373137"
||"Tread"||"8603359"|"2373158"
||"Tread"||"8603360"|"2373096"
||"Tread"||"8603361"|"2373117"
||"Tread"||"8603362"|"2373138"
||"Tread"||"8603363"|"2373159"
||"Tread"||"8603364"|"2373097"
||"Riser"||"8603367"|"2373118"
||"Tread"||"8603368"|"2373139"
||"Tread"||"8603369"|"2373160"
||"Tread"||"8603370"|"2373098"
||"Tread"||"8603371"|"2373119"
||"Tread"||"8603372"|"2373140"
||"Tread"||"8603373"|"2373161"
||"Tread"||"8603374"|"2373099"
||"Tread"||"8603375"|"2373120"
|||"Talf"|"8603376"|"2373141"
|"Interfluve"|||"8603377"|"2373162"
||"Tread"||"8603378"|"2373100"
||"Tread"||"8603379"|"2373121"
||"Tread"||"8603380"|"2373142"
||"Tread"||"8603381"|"2373163"
||"Tread"||"8603382"|"2373101"
||"Tread"||"8603383"|"2373122"
||"Tread"||"8603384"|"2373143"
|"Interfluve"|||"8603387"|"2373164"
|"Head Slope"|||"8603388"|"2373102"
||"Tread"||"8603399"|"2373123"
||"Tread"||"8603406"|"2373144"
||"Tread"||"8603407"|"2373165"
|||"Talf"|"8603426"|"2373103"
||"Tread"||"8603427"|"2373124"
||"Tread"||"8603430"|"2373145"
||"Tread"||"8603431"|"2373166"
||"Tread"||"8603432"|"2373104"
||"Tread"||"8603433"|"2373125"
||"Tread"||"8603434"|"2373146"
||"Tread"||"8603435"|"2373167"
||"Tread"||"8603436"|"2373105"
||"Riser"||"8603437"|"2373126"
||"Riser"||"8603438"|"2373147"
|"Interfluve"|||"8603439"|"2373168"
||"Tread"||"8603440"|"2373106"
||"Tread"||"8603441"|"2373127"
||"Riser"||"8603442"|"2373148"
||"Tread"||"8603443"|"2373169"
||"Tread"||"8603444"|"2373107"
||"Tread"||"8603445"|"2373128"
||"Tread"||"8603446"|"2373149"
|||"Talf"|"8603447"|"2373170"
|"Interfluve"|||"8603448"|"2373108"
||"Riser"||"8603449"|"2373129"
||"Tread"||"8603450"|"2373150"
||"Tread"||"8603451"|"2373171"
||"Tread"||"8603452"|"2373109"
||"Tread"||"8603453"|"2373130"
||"Tread"||"8603454"|"2373151"
||"Tread"||"8603455"|"2373172"
||"Tread"||"8603456"|"2373110"
|"Interfluve"|||"8603457"|"2373131"
|"Interfluve"|||"8603458"|"2373152"
|"Interfluve"|||"8603459"|"2373173"
||"Tread"||"8603460"|"2373111"
||"Tread"||"8603461"|"2373132"
||"Tread"||"8603462"|"2373153"
